#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="8" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-8497.905308393067	-8495.863736860543	-2.041571532523304	-8495.863736860543	0.9350881348055304	0.1	1.0835904751301881	0.005850473429629878	0.0718930036784798	-2.8609356776441057	1.0	0.5
1000	-6756.667126485516	-6747.973416132461	-8.693710353054328	-6747.973416132461	0.9846073760131169	0.04770286261503561	1.0125848750846904	0.0018834979957511595	0.0428087154351153	-9.99079215611112	2.3352111705828418	0.6921348287117851
2000	-6749.733013823934	-6746.899840153897	-2.8331736700370587	-6746.899840153897	1.1367526825701606	0.03497506360419025	1.0182949351234862	0.0013406854173849542	0.036065950475987124	-4.306470977737664	0.790529282412127	0.28026066020749363
3000	-6749.114276156644	-6745.1610541499895	-3.9532220066546615	-6745.1610541499895	1.0186762535417382	0.08851163466478147	1.0671927699838757	0.004894419333358741	0.06601495416466702	-4.858853737592816	0.920882104566709	0.5576556692860748
4000	-6749.96591652514	-6745.204604548829	-4.761311976310921	-6745.204604548829	1.0091353365279325	0.1223817092001668	1.0454235554813276	0.02399079707949735	0.14525706792881687	-5.429080748206849	0.9506992051252917	0.611152424067556
5000	-6749.754378804726	-6745.063579082501	-4.690799722225226	-6745.063579082501	1.044211930072662	0.10420120458729047	1.0119897219592784	0.01008566225856177	0.09885229021306105	-5.480215996729478	0.8653534310651779	0.6032957598104811
6000	-6750.165918956898	-6746.133709995326	-4.032208961572003	-6746.133709995326	1.1284512111914733	0.21355935934131692	1.0202496569368928	0.06531343249502539	0.2608241725566635	-4.204893424413736	0.8805199578115745	0.2747692306628654
7000	-6751.422966750988	-6746.557517889641	-4.865448861347502	-6746.557517889641	1.0007822743294608	0.045599811082381585	1.0013192857338167	0.0016134054776302947	0.04003294899034007	-6.18879591590334	1.8995342515553286	0.28620603796837185
8000	-6751.584526151855	-6746.3988422242855	-5.185683927569814	-6746.3988422242855	1.111256752553614	0.23450314877995246	1.0196282030760548	0.057178668285788325	0.23252533073680193	-5.260455010338212	1.6150442181093232	0.11205718880510812
9000	-6750.746339153361	-6744.492839763139	-6.253499390221676	-6744.492839763139	1.1493658434495178	0.2215408511918308	0.9984220682181265	0.02904395851107432	0.17343082288068584	-6.388391345297618	2.0053633181568093	0.1382344004152581
10000	-6749.344674698444	-6744.006170340461	-5.338504357982739	-6744.006170340461	1.0328317459319052	0.4492964343824028	1.0563638667296729	0.03388153666020024	0.17910336259977466	-4.551483655635932	1.4458801874812284	0.13390358007248135
11000	-6751.597790249135	-6747.57278513441	-4.025005114724557	-6747.57278513441	0.9586069674542426	0.20800581037687352	1.0561902943300057	0.02020496051575526	0.1356051659639639	-4.224362462722397	0.5670078849781174	0.14712612921252377
12000	-6749.9334324593065	-6746.161915700221	-3.7715167590860386	-6746.161915700221	0.9718356798202173	0.17053510434332478	1.0823047144663134	0.04405415254752424	0.20041631214487798	-4.160437525417157	0.6331227738365769	0.07062519321982111
13000	-6751.347575796198	-6747.320289131296	-4.027286664901744	-6747.320289131296	1.0522054384968984	0.20478193502641898	0.965841710046908	0.04567063436594191	0.21912085786848562	-4.242277288076	1.082998389301329	0.06142683206251723
14000	-6753.633249461141	-6747.999677448702	-5.633572012439162	-6747.999677448702	1.1082879519294555	0.2097217326901889	0.885112561654994	0.0072072342081748435	0.0947095748005075	-5.8246537991196945	1.7891143000382381	0.09744659079065053
