"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5707.37592074593,5.8298027364636,8.60908605861108e-12,13.8463329259205
"2","GTR","relaxed_log_normal","yule",-5701.84200814369,5.36896014172465,0.00000000217923846380197,7.35890336148919
"3","GTR","strict","birth_death",-5708.05921244206,5.7460228319591,4.34717612592509e-12,10.7854433780677
"4","GTR","strict","yule",-5700.74497519569,5.74844340483899,0.00000000652739826089181,8.73815713717557
"5","HKY","relaxed_log_normal","birth_death",-5688.11618161248,4.52796583000629,0.0019923034073287,7.37429490965926
"6","HKY","relaxed_log_normal","yule",-5692.39403021203,5.00530310468427,0.00002763817971772,11.0941139456432
"7","HKY","strict","birth_death",-5685.26630400326,4.66984619462404,0.0344382914790098,4.26769603323553
"8","HKY","strict","yule",-5701.39444728688,5.4274763994408,0.00000000340940007266132,4.41706617049682
"9","JC69","relaxed_log_normal","birth_death",-5688.62289289501,4.43163083199524,0.00120031038552494,7.1010876276132
"10","JC69","relaxed_log_normal","yule",-5682.3554373624,3.59380644596617,0.63272488736904,4.30041191131883
"11","JC69","strict","birth_death",-5683.34632079133,3.65904784958963,0.234898212411188,3.88342688141941
"12","TN93","relaxed_log_normal","birth_death",-5685.08421104711,3.62205999826955,0.0413165037158088,7.62457477426021
"13","TN93","relaxed_log_normal","yule",-5684.82763013737,3.31943340820311,0.0534017189537071,11.9424356446959
"14","TN93","strict","birth_death",-6043.17157670941,4.3661962801046,1.26112059223549e-157,7.14104261142176
"15","TN93","strict","yule",-5697.81721112637,4.53604702401392,0.000000121969681866201,5.63115315189099
