Sample	posterior	ESS(posterior)	likelihood	prior
0	-7315.058455857869	N	-7312.7785996481525	-2.2798562097169226
1000	-5670.3045451841	2.0	-5667.791455414607	-2.5130897694925696
2000	-5672.311208360613	3.0	-5670.090645166335	-2.2205631942783435
3000	-5672.272153123953	4.0	-5669.701852704948	-2.5703004190055454
4000	-5671.740220409007	5.0	-5669.144847274494	-2.595373134512265
5000	-5673.027496453568	6.0	-5669.88416759765	-3.1433288559179395
6000	-5670.657580293174	7.0	-5667.242177077957	-3.415403215216833
7000	-5671.7068705212005	8.0	-5669.289641879208	-2.417228641992806
8000	-5670.394752547768	9.0	-5667.193062085081	-3.201690462686865
9000	-5672.803097097036	9.0	-5668.296542633063	-4.50655446397325
10000	-5670.0765974722635	10.0	-5667.52961575679	-2.546981715473338
11000	-5672.38060679748	11.0	-5668.932611812488	-3.447994984991694
12000	-5671.040422234594	12.0	-5668.837926978541	-2.2024952560534308
13000	-5670.635288666292	13.0	-5667.879098673488	-2.7561899928035016
14000	-5670.711999444506	14.0	-5667.777177460061	-2.9348219844451533
15000	-5670.752143936383	12.8	-5667.492594667486	-3.2595492688969543
16000	-5670.4041284583545	11.7	-5667.887343100247	-2.5167853581078266
17000	-5671.735265357816	13.5	-5669.324757319901	-2.4105080379152577
18000	-5673.771394996733	17.8	-5670.62026691019	-3.1511280865426086
19000	-5671.7291545204935	13.6	-5669.410085983648	-2.319068536845319
20000	-5674.2945320236395	10.4	-5671.816290217791	-2.4782418058480538
21000	-5670.009266843065	14.5	-5667.2025682037565	-2.806698639308328
22000	-5674.574576291566	14.0	-5671.771999991235	-2.8025763003307715
23000	-5670.118247679045	16.2	-5667.557648484451	-2.5605991945937596
24000	-5671.3569894683	17.4	-5667.88582736178	-3.471162106520017
25000	-5674.796964389913	23.9	-5669.69018619161	-5.1067781983027905
26000	-5672.941860772534	22.1	-5669.138852188772	-3.803008583761553
27000	-5670.069793068998	26.0	-5667.157994244049	-2.911798824947983
28000	-5670.700631635185	27.0	-5667.917751755756	-2.7828798794290415
29000	-5672.2617013515965	27.0	-5668.536153645323	-3.7255477062736717
30000	-5672.32493628879	28.0	-5667.872748717228	-4.452187571561556
31000	-5672.473185343448	29.0	-5669.273884752705	-3.199300590742756
32000	-5674.3797491387995	30.0	-5669.218296540318	-5.161452598481555
33000	-5672.009693102598	31.0	-5669.223998898574	-2.7856942040245594
34000	-5672.395495092773	32.0	-5669.794390570744	-2.601104522028804
35000	-5670.558318289416	33.0	-5667.454987423014	-3.1033308664016284
36000	-5669.450068271015	33.1	-5666.892400474466	-2.5576677965490013
37000	-5669.456488169087	27.8	-5666.873997366315	-2.582490802771785
38000	-5673.320716216834	34.3	-5670.9521870636445	-2.3685291531893773
39000	-5672.151294762115	35.1	-5669.985798758814	-2.1654960033009245
40000	-5670.742784411561	37.0	-5667.758327644918	-2.9844567666430954
41000	-5674.3400160819365	38.0	-5671.496704253602	-2.8433118283349454
42000	-5670.087749861389	39.0	-5667.482600874214	-2.6051489871756006
43000	-5671.514334377869	40.0	-5668.937262358418	-2.5770720194517787
44000	-5669.456861729905	41.0	-5666.958183914038	-2.4986778158661553
45000	-5670.334292992539	40.1	-5667.804861337609	-2.529431654930619
46000	-5670.502399002035	37.9	-5667.509118721799	-2.9932802802365086
47000	-5670.596270904554	37.1	-5668.083841244548	-2.512429660005803
48000	-5672.706626340991	39.6	-5670.095250120874	-2.611376220116779
49000	-5673.2233545334175	39.7	-5669.314460499627	-3.9088940337909475
50000	-5673.262647139243	37.8	-5670.6288220982715	-2.633825040972043
51000	-5672.802776588363	36.7	-5668.144682111524	-4.658094476838361
52000	-5672.031115279704	37.0	-5668.394734760506	-3.6363805191980108
53000	-5669.680427291625	39.8	-5667.098950330432	-2.581476961192956
54000	-5671.181226997659	40.1	-5666.768882739461	-4.412344258198059
55000	-5669.940622363382	38.7	-5667.171143168925	-2.769479194457452
56000	-5671.104322858888	38.8	-5668.436733458282	-2.6675894006054035
57000	-5674.634307042141	44.1	-5669.691026775516	-4.94328026662517
58000	-5669.729731230814	48.4	-5666.99658080987	-2.7331504209439172
59000	-5671.358220368953	47.6	-5667.61906372163	-3.7391566473232434
60000	-5669.204817831876	45.3	-5666.669692101065	-2.5351257308112665
61000	-5670.945230590647	45.1	-5668.424746061536	-2.52048452911102
62000	-5669.975949001475	43.4	-5667.480371157602	-2.4955778438723404
63000	-5670.678004195447	43.3	-5667.939543721808	-2.738460473638735
64000	-5669.723016906679	42.2	-5667.056886810844	-2.6661300958348053
65000	-5670.98569956962	42.3	-5668.222790305622	-2.7629092639982953
66000	-5670.493402765768	42.1	-5668.031816499	-2.461586266767477
67000	-5669.7373135841	42.0	-5667.288322966776	-2.448990617323802
68000	-5671.096349018146	42.3	-5667.1966295702805	-3.8997194478647668
69000	-5672.049484386057	43.1	-5667.453700071764	-4.5957843142936365
70000	-5671.400414381087	43.7	-5668.366030726732	-3.0343836543548095
71000	-5671.282294353276	44.5	-5668.9381241791925	-2.3441701740834766
72000	-5671.173907156232	45.2	-5668.995260485643	-2.178646670589651
73000	-5670.864079444817	45.8	-5667.7035836561745	-3.16049578864308
74000	-5672.079412795091	46.7	-5669.438321066672	-2.641091728418994
75000	-5671.518455352955	47.4	-5668.833571784407	-2.6848835685490626
76000	-5669.256205358607	49.4	-5666.771072161047	-2.485133197560037
77000	-5674.388830137535	54.1	-5671.096464051592	-3.292366085942505
78000	-5672.72762723604	54.6	-5670.022768666959	-2.7048585690807445
79000	-5671.979689239736	53.5	-5669.43226709437	-2.54742214536579
80000	-5670.514131521707	55.2	-5667.508296287934	-3.0058352337729994
81000	-5673.6915782708475	57.0	-5670.63324546787	-3.058332802976816
82000	-5671.28387616712	57.9	-5668.550886425498	-2.7329897416221893
83000	-5672.860405656232	57.3	-5670.311099036418	-2.5493066198134575
84000	-5671.454180817724	58.1	-5668.405903227076	-3.0482775906476993
85000	-5670.513108080624	59.7	-5668.212986169751	-2.300121910873085
86000	-5673.924015939063	62.4	-5671.3616000821985	-2.5624158568647157
87000	-5669.919922186932	64.8	-5667.439418229613	-2.4805039573194025
88000	-5671.810865149656	65.4	-5669.772054883611	-2.0388102660443144
89000	-5670.928604123881	65.0	-5668.383569355128	-2.5450347687531085
90000	-5671.377875523855	65.8	-5668.369246763968	-3.00862875988814
91000	-5671.4848565375	66.6	-5668.767529831769	-2.717326705730777
92000	-5672.331170019429	67.5	-5669.783691654479	-2.5474783649498427
93000	-5671.790516760521	68.2	-5667.714418048233	-4.076098712288329
94000	-5673.745042338294	67.9	-5671.22897542284	-2.5160669154540494
95000	-5669.882182841989	71.6	-5666.821735789845	-3.0604470521442826
96000	-5670.493755879121	72.9	-5667.848449935981	-2.645305943139244
97000	-5670.1727473152205	71.4	-5667.215805255794	-2.9569420594259572
98000	-5670.217135975188	70.4	-5667.762900068428	-2.454235906759602
99000	-5670.257017941201	68.1	-5667.438769503657	-2.8182484375449675
