Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-5503.37758655209	-5512.802685597134	N	-5503.37758655209	-9.425099045044066
1	-5388.746956777964	-5392.741302298033	2.0	-5388.746956777964	-3.9943455200683884
2	-5359.729216986846	-5366.615766173835	3.0	-5359.729216986846	-6.886549186989075
3	-5229.35896534329	-5232.409799833361	4.0	-5229.35896534329	-3.0508344900705646
4	-4709.355250617894	-4714.902065144177	4.4	-4709.355250617894	-5.546814526282679
5	-4705.7766613068225	-4711.291896936315	2.9	-4705.7766613068225	-5.515235629493071
6	-4689.66617237028	-4695.663422014148	2.3	-4689.66617237028	-5.997249643868086
7	-4371.752307298504	-4382.286982721631	2.5	-4371.752307298504	-10.534675423127283
8	-4356.2012309786605	-4366.689285686529	2.6	-4356.2012309786605	-10.48805470786791
9	-4328.540320627612	-4335.939139398217	2.7	-4328.540320627612	-7.398818770604967
10	-4327.609721877949	-4334.159350821546	2.8	-4327.609721877949	-6.549628943596538
11	-4311.672447925641	-4317.77480563185	2.7	-4311.672447925641	-6.102357706208448
12	-4297.028967833815	-4302.7000588556575	2.7	-4297.028967833815	-5.671091021842267
13	-4295.946831294064	-4302.948940080099	2.8	-4295.946831294064	-7.002108786034721
14	-4295.007961553131	-4300.114983291914	2.9	-4295.007961553131	-5.107021738782734
15	-4292.921278196078	-4299.001966282848	3.1	-4292.921278196078	-6.080688086770783
16	-4292.67046129464	-4298.1187407884545	3.2	-4292.67046129464	-5.4482794938151144
17	-4292.195280998168	-4297.698419322707	3.4	-4292.195280998168	-5.503138324539696
18	-4291.685133403451	-4297.469511592237	3.5	-4291.685133403451	-5.784378188786331
19	-4290.867820336413	-4296.704319347806	4.0	-4290.867820336413	-5.836499011392769
20	-4289.122624717966	-4294.653136730607	4.2	-4289.122624717966	-5.530512012640949
21	-4289.026176501765	-4298.242234026013	4.4	-4289.026176501765	-9.216057524248054
22	-4288.09386329362	-4293.780255509853	4.6	-4288.09386329362	-5.686392216232895
23	-4287.177580988485	-4294.591005910661	4.8	-4287.177580988485	-7.41342492217642
24	-4287.147163384149	-4292.517296915277	5.0	-4287.147163384149	-5.370133531128119
25	-4287.047059292675	-4292.55889205818	5.2	-4287.047059292675	-5.511832765505631
26	-4286.775800329275	-4297.554626062018	5.4	-4286.775800329275	-10.778825732742925
27	-4286.743021723477	-4292.460220846781	5.6	-4286.743021723477	-5.717199123304594
28	-4286.724644064837	-4292.140998580915	5.7	-4286.724644064837	-5.416354516078598
29	-4286.44964591847	-4291.929046079732	6.6	-4286.44964591847	-5.4794001612614815
30	-4286.3986168221645	-4291.79490124457	6.8	-4286.3986168221645	-5.396284422405605
31	-4286.3281063434615	-4291.785785637927	7.0	-4286.3281063434615	-5.4576792944649775
32	-4286.32710108095	-4292.620356573019	7.2	-4286.32710108095	-6.293255492069173
33	-4286.319349680179	-4291.760272984672	7.5	-4286.319349680179	-5.440923304493315
34	-4286.2948314387795	-4291.754651351214	7.7	-4286.2948314387795	-5.459819912434714
35	-4286.294575272073	-4291.81098576791	7.9	-4286.294575272073	-5.516410495836331
36	-4286.291676360377	-4292.136211921805	8.1	-4286.291676360377	-5.844535561427998
37	-4286.251179252847	-4295.345429696149	8.3	-4286.251179252847	-9.094250443302561
38	-4286.250373184054	-4292.072661784179	8.5	-4286.250373184054	-5.8222886001250025
39	-4286.2502634227085	-4292.921950928595	8.3	-4286.2502634227085	-6.6716875058866005
40	-4286.248668094694	-4293.456753920927	8.5	-4286.248668094694	-7.208085826233745
