"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5466.61378656901,2.8435513834019,8.07972888548309e-25,7.61309542146441
"2","GTR","relaxed_log_normal","yule",-5462.29159757081,4.45715329976869,6.08835012996222e-23,11.5416290924733
"3","GTR","strict","birth_death",-5440.57698507428,5.33401699108015,1.6407257870031e-13,8.41101137597379
"4","GTR","strict","yule",-5422.56062452419,3.85729290114413,0.0000109507023540339,7.80738126957886
"5","HKY","relaxed_log_normal","birth_death",-5413.20386110761,2.36636653727054,0.126774730228239,9.09483603522365
"6","HKY","relaxed_log_normal","yule",-5419.40808883845,3.55229834367592,0.000256195104679703,7.3379828446437
"7","HKY","strict","birth_death",-5425.37538222271,3.2105661876533,0.000000656157713248223,8.21960342177485
"8","HKY","strict","yule",-5415.1019621694,2.62646519350138,0.0189975623188101,5.41941571334562
"9","JC69","relaxed_log_normal","birth_death",-5414.9884063002,3.24682891546293,0.0212821041992267,7.77176264106583
"10","JC69","relaxed_log_normal","yule",-5413.485655322,2.32826162694274,0.0956425227049067,9.04470235596975
"11","JC69","strict","birth_death",-5411.50100133518,2.46833938239808,0.695945606815802,3.82277817665843
"12","TN93","relaxed_log_normal","birth_death",-5422.453222174,3.77956937567941,0.0000121923163544277,7.13349505034412
"13","TN93","relaxed_log_normal","yule",-5424.7333182178,3.60050321475465,0.00000124696163764532,6.4959369152191
"14","TN93","strict","birth_death",-5438.75817797125,5.17755494801147,1.01142548493312e-12,8.3976090118576
"15","TN93","strict","yule",-5414.33084317204,3.09208935558636,0.0410762324891012,3.76937449026511
