"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7629.94010821681,6.17701883787389,0.0000000370573496907705,6.48502997524814
"2","GTR","relaxed_log_normal","yule",-7636.99571448899,6.23018967208607,3.19641739352962e-11,6.069517784308
"3","GTR","strict","birth_death",-7765.9484372049,7.14481293989938,3.17108280952438e-67,8.52912489072524
"4","GTR","strict","yule",-7628.49923777816,5.23515992266933,0.000000156544003493479,7.07488232025981
"5","HKY","relaxed_log_normal","birth_death",-7617.81966549905,5.0891864876954,0.00680323928427436,5.13217551568529
"6","HKY","relaxed_log_normal","yule",-7629.39306923732,5.04350824508252,0.0000000640398588339346,7.34845727474279
"7","HKY","strict","birth_death",-7620.89924232704,4.1094458732577,0.000312804162273665,5.98706454076512
"8","HKY","strict","yule",-7628.39085276356,5.76672921112374,0.00000017446465265538,7.94504542606534
"9","JC69","relaxed_log_normal","birth_death",-7617.47204087821,4.53290255593108,0.00963135079004315,7.95678914485296
"10","JC69","relaxed_log_normal","yule",-7613.47864507978,4.54888838508753,0.522392532550903,5.51727087969649
"11","JC69","strict","birth_death",-7613.60398465114,4.08038301184966,0.46085327276528,3.75684719131211
"12","TN93","relaxed_log_normal","birth_death",-7625.23315187988,5.46899648216252,0.00000410279218332065,8.08709352789332
"13","TN93","relaxed_log_normal","yule",-7630.54060907306,5.17882080942872,0.0000000203273210973673,9.37912156551881
"14","TN93","strict","birth_death",-7627.63978394164,5.2551508055716,0.000000369736644082844,9.6391479515038
"15","TN93","strict","yule",-7626.0159692797,4.89512741835512,0.00000187545324788729,6.60353516643931
