Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
93	-7411.562896511787	-7417.063599869205	6.2	-7411.562896511787	-5.500703357418802
94	-7411.557681987007	-7417.762399934512	6.3	-7411.557681987007	-6.2047179475054595
95	-7411.55745639163	-7417.172950290072	6.3	-7411.55745639163	-5.615493898441958
96	-7411.555964636062	-7417.143975592074	6.4	-7411.555964636062	-5.588010956012292
97	-7411.552915167186	-7417.483666163878	6.4	-7411.552915167186	-5.930750996692188
98	-7411.548617266986	-7417.88078411005	6.4	-7411.548617266986	-6.332166843063096
99	-7411.548364566566	-7417.389301753913	6.3	-7411.548364566566	-5.8409371873470946
100	-7411.547126485815	-7417.415595925489	6.3	-7411.547126485815	-5.868469439673721
101	-7411.546525414545	-7417.111543070626	6.4	-7411.546525414545	-5.565017656080734
102	-7411.54599042744	-7417.346106297836	6.4	-7411.54599042744	-5.800115870395883
103	-7411.545136938085	-7417.849936103376	6.5	-7411.545136938085	-6.30479916529076
104	-7411.54498882096	-7419.347564571748	6.5	-7411.54498882096	-7.802575750788199
105	-7411.544609094403	-7417.283857306493	6.6	-7411.544609094403	-5.739248212089219
106	-7411.543189875232	-7417.13939770842	6.6	-7411.543189875232	-5.59620783318775
107	-7411.542600980958	-7417.409375280167	6.7	-7411.542600980958	-5.8667742992092276
108	-7411.541707141202	-7417.087516136169	6.7	-7411.541707141202	-5.545808994966688
109	-7411.541095589591	-7417.570098735849	6.2	-7411.541095589591	-6.029003146257105
110	-7411.539681655444	-7417.684782119543	6.2	-7411.539681655444	-6.145100464099249
111	-7411.5360429041975	-7418.05604237371	6.2	-7411.5360429041975	-6.519999469512065
112	-7411.536023663218	-7417.211270362049	6.3	-7411.536023663218	-5.675246698831009
113	-7411.533811370121	-7417.421234427173	6.3	-7411.533811370121	-5.887423057052244
114	-7411.532069185688	-7417.2398643155275	6.4	-7411.532069185688	-5.707795129840006
115	-7411.531750476686	-7417.086697619286	6.4	-7411.531750476686	-5.554947142599289
116	-7411.531448671114	-7418.06023102349	6.5	-7411.531448671114	-6.528782352376156
117	-7411.530978312041	-7417.0389469851225	6.5	-7411.530978312041	-5.507968673081373
118	-7411.530895947547	-7417.034894812866	6.5	-7411.530895947547	-5.503998865319208
119	-7411.530776580165	-7417.04943431405	6.0	-7411.530776580165	-5.5186577338843925
120	-7411.530776580165	-7417.04943431405	6.0	-7411.530776580165	-5.5186577338843925
121	-7411.530776580165	-7417.04943431405	6.1	-7411.530776580165	-5.5186577338843925
122	-7411.530504546476	-7419.3380561942895	6.1	-7411.530504546476	-7.807551647813993
123	-7411.530504546476	-7419.3380561942895	6.2	-7411.530504546476	-7.807551647813993
124	-7411.529786275841	-7417.260636827397	6.2	-7411.529786275841	-5.730850551556442
