"","x"
"1",0.00780016457625827
"2",0.0130654015561807
"3",0.031194789853613
"4",0.0082270629056384
"5",0.00810834106258811
"6",0.0203506997074795
"7",0.0440916032563283
"8",0.0106039042870961
"9",0.0188354764550342
"10",0.00467358856520441
"11",0.0116823601686609
"12",0.00958730492892894
"13",0.00355950045352389
"14",0.00552404946974134
"15",0.0214928520764297
"16",0.0167944340364957
"17",0.00781516111573921
"18",0.0143832539308084
"19",0.0235206384267731
"20",0.00737925036224397
"21",0.00747253737792773
"22",0.0121107352048261
"23",0.0169102544780349
"24",0.017850032496053
"25",0.0109536381849627
"26",0.0170068879783421
"27",0.00718749223435159
"28",0.0193515057174897
"29",0.0274240015100759
"30",0.0132338115784517
"31",0.0204811832319828
"32",0.0196349724376618
"33",0.0226764982633546
"34",0.0131858087544205
"35",0.0115576407514182
"36",0.0200508604766456
"37",0.0149707114945312
"38",0.0125355454121812
"39",0.0171899972330836
"40",0.00617076648156269
"41",0.0149741383934293
"42",0.012725002604822
"43",0.00858711018194923
"44",0.0117076320220485
"45",0.00963458828249649
"46",0.0157463361082691
"47",0.0276482678038805
"48",0.0174495996504755
"49",0.012494298353507
"50",0.033204790845442
"51",0.0105929063646549
"52",0.0380918455517486
"53",0.00957399311288754
"54",0.0320182613222142
"55",0.0114364991178992
"56",0.0246790851119284
"57",0.0280086914400993
"58",0.0350182248085583
"59",0.0087077311031426
"60",0.0170594326116549
"61",0.0160094590985265
"62",0.0112163079042429
"63",0.0139593578033025
"64",0.0096524540602296
"65",0.00887209188401886
"66",0.0211908461458615
"67",0.0525133900017193
"68",0.0296332452506157
"69",0.0147107322386238
"70",0.00661802962588928
"71",0.027146121314349
"72",0.0192643199673567
"73",0.0280723198085886
"74",0.0217906537749155
"75",0.0347447336864755
"76",0.0142091717313771
"77",0.0194996201024277
"78",0.00602190165684576
"79",0.0143564998979729
"80",0.0120957592012253
"81",0.0128655091591942
"82",0.0251093221225652
"83",0.015000452744832
"84",0.0154535407386292
"85",0.00817535508802038
"86",0.0121293903972097
"87",0.00384206152111001
"88",0.014864347871594
"89",0.0118362420649654
"90",0.0129262011755206
"91",0.00876095838465349
"92",0.0136343058366566
"93",0.0140715694646101
"94",0.00686222656907772
"95",0.00504733824458015
"96",0.0236450596339453
"97",0.0311161318226598
"98",0.0283572249023089
"99",0.0340403964500022
"100",0.0322555603018702
"101",0.0171303275262937
"102",0.0144615577806679
"103",0.00903405233760524
"104",0.0252652951934499
"105",0.0346483643589112
"106",0.0320084893550149
"107",0.00792822881834571
"108",0.0196114515537404
"109",0.01985734238451
"110",0.0260000910204739
"111",0.0111770819786404
"112",0.00697714000151593
"113",0.0237517700358794
"114",0.0268456978716821
"115",0.0161386724961377
"116",0.0118330666584632
"117",0.0130218854129633
"118",0.0130253758405252
"119",0.0277159651616963
"120",0.0196624241269422
"121",0.0140107012295985
"122",0.0193122639036855
"123",0.00999726079087948
"124",0.0135089768868133
"125",0.0213594762907151
"126",0.00877803094762706
"127",0.0191237151869196
"128",0.0267730023310789
"129",0.00974075792817099
"130",0.0323622781227649
"131",0.00763157666390156
"132",0.0143535281104608
"133",0.0295747855547785
"134",0.0266969810069252
"135",0.0239893856507564
"136",0.0309794282433038
