Sample	posterior	ESS(posterior)	likelihood	prior
0	-11424.050115931108	N	-11420.891316526477	-3.158799404631423
1000	-7417.81885142489	2.0	-7415.249291368588	-2.569560056302241
2000	-7417.708450493237	3.0	-7415.017367855681	-2.6910826375559638
3000	-7420.446047713408	4.0	-7418.160488116061	-2.2855595973471026
4000	-7417.384879476684	5.0	-7414.457056642363	-2.927822834321021
5000	-7416.885854011709	6.0	-7414.280747053519	-2.605106958189908
6000	-7415.576158214004	7.0	-7412.930835804065	-2.6453224099384274
7000	-7416.478215838027	8.0	-7414.024434520861	-2.4537813171655563
8000	-7417.461594523021	9.0	-7415.010963275441	-2.450631247579313
9000	-7418.68357044517	6.7	-7415.499417627374	-3.184152817795237
10000	-7420.01382614843	6.5	-7415.585592761189	-4.428233387240585
11000	-7421.406470714435	5.2	-7415.682967185682	-5.723503528753409
12000	-7418.509052891734	5.3	-7414.541371250509	-3.967681641225355
13000	-7417.251698133853	6.6	-7414.230846265433	-3.020851868419981
14000	-7423.131887375421	9.3	-7420.231397956322	-2.9004894190982715
15000	-7417.357774481239	11.8	-7414.741407976662	-2.6163665045767477
16000	-7420.917478013467	10.2	-7418.149549805651	-2.7679282078157366
17000	-7418.775618906512	10.8	-7416.0503647604855	-2.725254146026225
18000	-7418.976162359683	11.3	-7416.011299462031	-2.9648628976515505
19000	-7418.375917704282	11.1	-7415.56601234982	-2.8099053544622934
20000	-7419.3619656383935	11.7	-7417.008199380654	-2.3537662577389704
21000	-7418.259869965228	12.4	-7415.649158815602	-2.6107111496254407
22000	-7417.401404593679	13.3	-7414.685370947872	-2.7160336458073564
23000	-7418.354530700849	13.9	-7414.820071224266	-3.5344594765826045
24000	-7419.227639818726	14.9	-7416.955621858919	-2.2720179598073003
25000	-7419.38764699169	15.5	-7416.340699411492	-3.0469475801980384
26000	-7420.316761102693	15.6	-7416.592485234517	-3.724275868176349
27000	-7419.01621939084	16.1	-7415.486751069797	-3.529468321043021
28000	-7417.135076899168	18.0	-7414.156531481199	-2.9785454179694635
29000	-7418.374245923732	17.6	-7415.4482894465145	-2.925956477217789
30000	-7422.718116400074	22.4	-7419.07097281547	-3.6471435846038647
31000	-7417.684189840005	25.2	-7414.774219607464	-2.9099702325412995
32000	-7420.0509062195415	24.3	-7416.13480908141	-3.9160971381317524
33000	-7421.875315340069	24.7	-7418.75538167215	-3.119933667919028
34000	-7421.234021010197	20.4	-7417.225531862634	-4.008489147562729
35000	-7420.240502480844	19.6	-7415.398099631752	-4.842402849091716
36000	-7421.648818154786	16.9	-7418.841143084056	-2.807675070729797
37000	-7417.07931643358	21.3	-7414.226851075642	-2.852465357937656
38000	-7418.295787331613	22.7	-7414.31975931616	-3.9760280154525183
39000	-7419.650428236828	19.1	-7416.756691484453	-2.893736752375009
40000	-7420.770954181439	19.9	-7418.095099118581	-2.675855062858202
41000	-7422.200987856574	20.2	-7414.057750080313	-8.143237776261149
42000	-7416.593776681162	23.3	-7414.283992959315	-2.309783721847005
43000	-7419.133248366767	23.9	-7416.051476263677	-3.0817721030902234
