"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-9459.06491276199,6.8518421326705,0.000000177289323220628,7.95990485940116
"2","GTR","relaxed_log_normal","yule",-9465.63708187007,6.92567423650239,0.000000000247985223926259,10.6359581593758
"3","GTR","strict","birth_death",-9468.92151157787,7.45830305969321,9.29000838720933e-12,7.55279719270457
"4","GTR","strict","yule",-9478.9048987392,7.30238237802419,4.28830978714928e-16,9.01412783512308
"5","HKY","relaxed_log_normal","birth_death",-9454.43675367583,5.77511606609525,0.0000181412218614353,9.8833267858233
"6","HKY","relaxed_log_normal","yule",-9463.73124696632,6.42817318721771,0.00000000166770559776944,7.8675316585477
"7","HKY","strict","birth_death",-9481.27309769418,7.86006397128793,4.01596956655542e-17,6.47657124513446
"8","HKY","strict","yule",-9460.45168986917,6.16331484410355,0.0000000443009395384364,8.60442173395521
"9","JC69","relaxed_log_normal","birth_death",-9451.02167273363,5.30414173294593,0.000551845293679398,9.79587618128589
"10","JC69","relaxed_log_normal","yule",-9443.52264455475,4.42888898065957,0.996790524251142,6.56141817644473
"11","JC69","strict","birth_death",-9449.45697386147,4.89063411240605,0.00263850200853235,5.67083296701073
"12","TN93","relaxed_log_normal","birth_death",-9462.3374178562,6.63484755253219,0.00000000672127519933844,5.75712828744908
"13","TN93","relaxed_log_normal","yule",-9457.61335182918,5.79465671715023,0.000000756985368784501,9.72856676370659
"14","TN93","strict","birth_death",-9470.09547233374,7.16630557618478,2.87191398085548e-12,7.95641559254229
"15","TN93","strict","yule",-9474.83384951122,7.30025502307406,2.51374006109866e-14,11.8003058259934
