"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-9785.11343507424,5.83005203296807,3.39731152542847e-15,15.2732640133028
"2","GTR","relaxed_log_normal","yule",-9778.31711384549,7.14308785745544,3.03906633250596e-12,7.75609678148055
"3","GTR","strict","birth_death",-9782.51279180163,6.99036922181419,4.57699454859349e-14,11.1720472137176
"4","GTR","strict","yule",-9789.56561320897,6.84299528831652,3.95894051309492e-17,5.71881638778625
"5","HKY","relaxed_log_normal","birth_death",-9781.65017356953,6.94455691671359,1.08445299711026e-13,8.75896461726649
"6","HKY","relaxed_log_normal","yule",-9757.6907065704,4.62462156349133,0.00275851303447314,7.92569391123251
"7","HKY","strict","birth_death",-9779.17754132713,6.13252794807643,1.28546800612466e-12,8.55232376135948
"8","HKY","strict","yule",-9773.43660391413,7.11987411468816,0.000000000400238361006418,9.42011483716235
"9","JC69","relaxed_log_normal","birth_death",-9778.28925430899,6.1966966630541,3.12492373248256e-12,8.49626790008448
"10","JC69","relaxed_log_normal","yule",-9755.86790376037,4.3752215620669,0.0170729371828199,7.0124635554267
"11","JC69","strict","birth_death",-9751.81767421838,4.27192896029929,0.980168142521622,4.26100134812826
"12","TN93","relaxed_log_normal","birth_death",-9777.20194838205,6.06286839001165,9.26937359762512e-12,4.88830355335047
"13","TN93","relaxed_log_normal","yule",-9767.05602137045,5.57224237059322,0.000000236249284272425,11.2544028318514
"14","TN93","strict","birth_death",-9775.50993138395,6.42398329120339,5.03366179008034e-11,7.23747353089828
"15","TN93","strict","yule",-9767.38191353081,5.98987268315719,0.000000170544349364922,5.20102756771257
