"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6644.38807188822,5.01423893174613,0.000000178400392146279,8.1309873219921
"2","GTR","relaxed_log_normal","yule",-6663.05836871759,6.28216968102586,1.38991715808292e-15,8.39251470537536
"3","GTR","strict","birth_death",-6655.96367588001,5.51416259743289,1.6756174185787e-12,5.76281878352319
"4","GTR","strict","yule",-6657.45568028256,6.26429038566095,3.76882166127101e-13,6.65285504946339
"5","HKY","relaxed_log_normal","birth_death",-6659.33372643547,5.43287072867013,5.76209622233476e-14,6.46716218522793
"6","HKY","relaxed_log_normal","yule",-6654.33683304321,5.51961038182764,8.52518345223663e-12,7.59012372409417
"7","HKY","strict","birth_death",-6644.08019986783,4.36940536970084,0.000000242718525009871,7.26944890482344
"8","HKY","strict","yule",-6628.94753048456,2.60934699268427,0.906019894098248,6.8779890455173
"9","JC69","relaxed_log_normal","birth_death",-6639.84666941919,3.67620912376095,0.0000167379334617271,7.48746092974182
"10","JC69","relaxed_log_normal","yule",-6636.96261324135,3.76828628603923,0.000299386022589946,9.35237617044917
"11","JC69","strict","birth_death",-6633.17677253576,3.56760938735203,0.013194752501215,4.11756310117341
"12","TN93","relaxed_log_normal","birth_death",-6650.16004669489,4.98999317599069,0.000000000555467938299362,8.80884971666463
"13","TN93","relaxed_log_normal","yule",-6631.3687699409,2.84304413593796,0.0804649597965419,7.93763209283064
"14","TN93","strict","birth_death",-6641.3168031306,4.39566628938723,0.0000038479629212412,5.95189845767612
"15","TN93","strict","yule",-6664.39208742599,6.87796639885631,3.66237019274467e-16,8.24120352191651
