Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-10666.516824489758	-10663.130181886045	N	-10666.516824489758	3.3866426037129216
1	-8227.454770618606	-8227.42383087477	2.0	-8227.454770618606	0.030939743836420952
2	-8188.324039438582	-8194.184294700157	3.0	-8188.324039438582	-5.860255261574515
3	-8106.202941000072	-8110.565238738824	4.0	-8106.202941000072	-4.362297738751494
4	-7095.017856395084	-7102.213577248344	5.0	-7095.017856395084	-7.195720853260204
5	-6560.246296274297	-6566.288820045193	4.0	-6560.246296274297	-6.042523770895636
6	-6446.588400131032	-6456.374403561387	3.3	-6446.588400131032	-9.786003430355048
7	-6373.179430868845	-6383.927749740098	3.2	-6373.179430868845	-10.74831887125272
8	-6305.8637495069115	-6318.691605136925	3.3	-6305.8637495069115	-12.827855630013953
9	-6191.143610250719	-6200.301121674282	2.5	-6191.143610250719	-9.15751142356271
10	-6010.604842059029	-6019.628157749353	2.8	-6010.604842059029	-9.023315690323944
11	-5974.285443628247	-5982.485823437351	3.0	-5974.285443628247	-8.20037980910471
12	-5885.869699487295	-5896.293532006491	3.0	-5885.869699487295	-10.42383251919518
13	-5729.092534324995	-5735.730530343775	3.0	-5729.092534324995	-6.637996018780907
14	-5669.649026128084	-5675.7005491502305	3.1	-5669.649026128084	-6.051523022146078
15	-5662.598354650767	-5668.686842305804	3.1	-5662.598354650767	-6.0884876550374765
16	-5646.306917446855	-5656.817884399918	3.2	-5646.306917446855	-10.5109669530628
17	-5636.825474267873	-5642.490809587469	3.2	-5636.825474267873	-5.665335319595743
18	-5636.1543819174	-5643.640048072757	3.2	-5636.1543819174	-7.485666155356926
19	-5632.505160954091	-5638.12837551037	3.4	-5632.505160954091	-5.6232145562791
20	-5621.720945955654	-5627.622826625576	3.4	-5621.720945955654	-5.9018806699212725
21	-5618.148219983025	-5625.782447889346	3.5	-5618.148219983025	-7.634227906321071
22	-5615.22090214321	-5621.603869382392	3.6	-5615.22090214321	-6.382967239182072
23	-5608.7145579426	-5614.864078515484	3.7	-5608.7145579426	-6.149520572884724
24	-5607.965673359998	-5614.06405232496	3.7	-5607.965673359998	-6.0983789649629365
25	-5604.686396679803	-5614.507105118488	3.8	-5604.686396679803	-9.820708438685067
26	-5604.3709426907235	-5610.137134491795	3.9	-5604.3709426907235	-5.766191801071345
27	-5603.611838700914	-5609.242527245084	4.0	-5603.611838700914	-5.6306885441703525
28	-5603.414343145209	-5609.431536682296	4.1	-5603.414343145209	-6.017193537086043
29	-5603.392932880753	-5609.176388121605	4.2	-5603.392932880753	-5.7834552408518665
30	-5602.063789810471	-5608.989370335121	4.3	-5602.063789810471	-6.925580524649845
31	-5601.937681625637	-5608.048022993377	4.4	-5601.937681625637	-6.110341367739991
32	-5600.480565730632	-5606.539989548508	4.5	-5600.480565730632	-6.059423817875789
33	-5600.21496518982	-5606.75791551514	4.6	-5600.21496518982	-6.542950325319632
34	-5600.074371790591	-5608.330678499063	4.8	-5600.074371790591	-8.256306708471906
35	-5599.952924790391	-5606.030196348356	4.9	-5599.952924790391	-6.077271557964776
36	-5599.664650127809	-5606.14436794215	5.0	-5599.664650127809	-6.479717814340464
37	-5599.5395039299465	-5605.688129256869	5.1	-5599.5395039299465	-6.148625326922415
38	-5599.115308746038	-5605.518695693382	5.2	-5599.115308746038	-6.403386947343739
39	-5598.92753686865	-5605.361356120902	4.5	-5598.92753686865	-6.433819252251764
40	-5598.521848871361	-5604.746421651466	4.6	-5598.521848871361	-6.2245727801057384
41	-5598.4869817681	-5604.438380420494	4.7	-5598.4869817681	-5.951398652393552
42	-5598.45212790145	-5604.889218447641	4.9	-5598.45212790145	-6.437090546191196
43	-5598.233854974578	-5605.304887453211	5.0	-5598.233854974578	-7.0710324786333425
44	-5597.793616871218	-5603.867195927793	5.1	-5597.793616871218	-6.073579056575075
45	-5597.680216361204	-5603.952782679073	5.2	-5597.680216361204	-6.272566317869088
46	-5597.198282667781	-5604.101453648333	5.3	-5597.198282667781	-6.9031709805509385
47	-5597.193209366769	-5603.207693475556	5.4	-5597.193209366769	-6.014484108786684
48	-5597.190912636047	-5604.917933799365	5.5	-5597.190912636047	-7.727021163317376
49	-5597.184078401097	-5603.422287050371	5.5	-5597.184078401097	-6.238208649273192
50	-5597.175051381626	-5603.122730072178	5.6	-5597.175051381626	-5.947678690551474
51	-5597.106453070107	-5603.19394867675	5.7	-5597.106453070107	-6.087495606643004
