Sample	posterior	ESS(posterior)	likelihood	prior
0	-6633.806539512228	N	-6627.276821854495	-6.529717657732545
1000	-5610.690861956007	2.0	-5609.021983901748	-1.6688780542591204
2000	-5604.116928747955	3.0	-5601.844275008485	-2.2726537394698934
3000	-5603.212004535389	4.0	-5601.671938784996	-1.5400657503920279
4000	-5605.672381876542	5.0	-5601.029175750046	-4.643206126495922
5000	-5605.114093909428	6.0	-5600.234146078721	-4.879947830707387
6000	-5602.054814062992	7.0	-5600.662922573515	-1.3918914894770458
7000	-5600.380255002013	8.0	-5600.631293341245	0.2510383392317146
8000	-5600.802514420955	9.0	-5601.464585611718	0.6620711907629278
9000	-5601.241288433063	4.3	-5602.227108759725	0.9858203266613019
10000	-5599.739820423591	3.5	-5600.593018346026	0.853197922435335
11000	-5600.056953899655	3.2	-5600.8633368970895	0.8063829974341195
12000	-5603.662493354962	3.7	-5603.045589814037	-0.616903540925084
13000	-5599.125856536495	3.9	-5600.059459858305	0.9336033218100241
14000	-5601.973828639038	4.1	-5602.122601673595	0.14877303455729907
15000	-5602.975533483182	4.5	-5600.633869327223	-2.3416641559586218
16000	-5601.54841792594	4.8	-5601.764819410096	0.21640148415562255
17000	-5603.292693592946	5.2	-5603.885703859333	0.593010266387322
18000	-5600.915265440105	5.8	-5600.694734599915	-0.22053084018963443
19000	-5602.138566094185	8.4	-5602.0810704392325	-0.05749565495219855
20000	-5601.994485218589	8.9	-5601.2377747952005	-0.756710423388292
21000	-5601.917177947424	9.4	-5601.622095591854	-0.29508235556934714
22000	-5601.495161613771	9.9	-5601.15651039559	-0.33865121818127664
23000	-5604.015584885152	10.8	-5601.887137478205	-2.1284474069471213
24000	-5602.525648858242	11.2	-5601.909398088407	-0.6162507698344653
25000	-5603.020010027074	11.4	-5601.9261020918975	-1.0939079351761172
26000	-5602.961076911199	11.4	-5601.921272896925	-1.0398040142740572
27000	-5604.680153335662	10.6	-5602.941238324577	-1.738915011084615
28000	-5601.625591193141	11.6	-5601.5424855128895	-0.08310568025166187
29000	-5602.297978532287	14.2	-5600.939056342067	-1.358922190219958
30000	-5603.260409476467	13.9	-5601.228224948577	-2.0321845278908506
31000	-5602.287437982974	14.4	-5600.888066373917	-1.3993716090558843
32000	-5604.206627085365	14.9	-5600.270351662284	-3.9362754230806356
33000	-5602.93784373305	15.0	-5600.836796638682	-2.101047094367575
34000	-5602.993595618251	14.9	-5602.588283068747	-0.4053125495038845
35000	-5605.232866192442	14.3	-5603.357789792398	-1.8750764000442073
36000	-5602.462389842628	14.7	-5600.695769798646	-1.7666200439820627
37000	-5604.028391197128	14.3	-5602.626138554582	-1.4022526425462818
38000	-5603.379941557497	14.1	-5602.335054063504	-1.0448874939926567
39000	-5607.730195416802	9.7	-5604.9356941616525	-2.7945012551499095
40000	-5605.630779231577	8.8	-5602.166985662949	-3.4637935686286663
41000	-5607.040678334299	7.8	-5605.409791963005	-1.6308863712939283
42000	-5601.963103328707	8.6	-5600.4975822881215	-1.465521040585178
43000	-5603.493695287464	8.5	-5601.738938398044	-1.7547568894200123
44000	-5602.750101461679	8.8	-5601.089390392662	-1.6607110690173785
45000	-5603.611626259041	8.6	-5601.194833102606	-2.4167931564353333
46000	-5603.606908644879	8.5	-5603.73905308944	0.13214444456095276
47000	-5600.765862463451	10.2	-5600.627882143771	-0.13798031968096192
48000	-5603.449444505339	10.2	-5602.355620960706	-1.0938235446326101
49000	-5606.635361164476	7.5	-5603.1758496220455	-3.459511542430756
50000	-5603.134493951447	7.6	-5600.794018690376	-2.340475261070976
51000	-5605.106899036627	7.3	-5603.943801746381	-1.1630972902455152
52000	-5604.53794419878	7.1	-5602.087282435034	-2.4506617637465
53000	-5603.265408836132	7.1	-5601.560326310093	-1.7050825260396145
54000	-5602.765836274807	7.3	-5600.424246063417	-2.3415902113905043
55000	-5603.7489549888705	7.3	-5600.978183062969	-2.7707719259016743
56000	-5605.184251863111	7.1	-5603.984113807925	-1.2001380551860996
57000	-5602.796674286348	7.4	-5601.162990410031	-1.6336838763170995
58000	-5603.986024815092	7.4	-5601.38523739238	-2.600787422711501
59000	-5603.273457667032	6.4	-5601.329254083832	-1.9442035831998907
60000	-5605.465906263877	6.6	-5603.268643793494	-2.1972624703818937
61000	-5604.124971742228	6.6	-5602.719341634441	-1.4056301077870115
62000	-5604.31926176341	6.7	-5602.19307840322	-2.1261833601904128
63000	-5602.16412070784	7.0	-5601.81223976015	-0.35188094769013034
64000	-5600.095861007225	7.8	-5600.563747537177	0.4678865299520272
65000	-5602.906458627051	8.0	-5602.433092861299	-0.47336576575145717
66000	-5601.549983821939	8.5	-5602.423412691184	0.8734288692450072
67000	-5599.675844207491	9.5	-5600.739858369487	1.0640141619956718
68000	-5599.47064925257	10.1	-5600.174914838474	0.7042655859037459
