"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6126.40933988369,5.68310620057551,1.15931399619285e-13,10.1318501617218
"2","GTR","relaxed_log_normal","yule",-6116.49633179301,5.27035911990202,0.00000000234080799388003,7.51625666568296
"3","GTR","strict","birth_death",-6126.52619162075,8.00028402684533,1.03146148141422e-13,10.6238200098941
"4","GTR","strict","yule",-6115.54501587592,5.58351105532186,0.00000000606061986848784,7.50124026948667
"5","HKY","relaxed_log_normal","birth_death",-6107.35866669915,4.7518932607992,0.0000217672376913176,7.22564515895319
"6","HKY","relaxed_log_normal","yule",-6106.1623589866,5.04614556243472,0.0000720034254603047,6.90965457309429
"7","HKY","strict","birth_death",-6121.84137107935,6.37482577776836,1.11697826992759e-11,4.87259908341151
"8","HKY","strict","yule",-6120.87828660228,5.67835892503238,2.92622016173472e-11,7.59645841934028
"9","JC69","relaxed_log_normal","birth_death",-6096.78294302033,3.35090339921152,0.852671516255681,7.17184725005979
"10","JC69","relaxed_log_normal","yule",-6101.18503336559,4.01417942372927,0.0104466780273291,5.4743334444944
"11","JC69","strict","birth_death",-6098.6164281376,4.2428929703668,0.136304215147373,3.89185998149098
"12","TN93","relaxed_log_normal","birth_death",-6111.09934299185,4.47406388818326,0.000000516711642500831,11.0915137088412
"13","TN93","relaxed_log_normal","yule",-6104.25884781298,4.59231966384292,0.000483100577682099,6.26822716717925
"14","TN93","strict","birth_death",-6112.42585501655,5.64508661575257,0.000000137135973752188,5.3541677731172
"15","TN93","strict","yule",-6113.30309117895,5.44395760580055,0.0000000570390876095646,7.12540646736402
