#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="8" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-9361.097630203367	-9356.448046033933	-4.6495841694348	-9356.448046033933	2.032272172948882	0.1	0.9559555304358772	0.01167262772948881	0.11214017193870562	-5.468948314555602	1.0	0.5
1000	-6395.970265223455	-6392.556678104828	-3.4135871186258573	-6392.556678104828	1.0593810353949813	0.0814974752971981	0.9851001464961128	0.002834781879768289	0.0543340122089125	-4.375596860746277	0.8769156680986041	0.3303199722263517
2000	-6397.700567795986	-6392.886114109932	-4.814453686053804	-6392.886114109932	1.1392462024902368	0.25158408971273816	0.8588975647953285	0.030310111538009898	0.20948291647320125	-4.812128627378947	0.5172485978327129	0.4683987080587576
3000	-6397.700077963682	-6392.959810427551	-4.740267536131076	-6392.959810427551	0.9985624298120068	0.23452671778062284	1.0032659752614652	0.05024443603239359	0.22448032031360074	-4.814930633098457	0.2751939529174562	0.8582330829374394
4000	-6398.989529987754	-6392.731013987618	-6.258516000136574	-6392.731013987618	1.235631050754178	0.42637088500190956	0.8027558554216644	0.11803057054463961	0.40344296120186024	-5.555638202650149	0.05953022469997909	0.9554493831783655
5000	-6399.6960768941235	-6395.34549975489	-4.350577139233652	-6395.34549975489	1.0364414369129487	0.10557474910914527	0.9573694727840979	0.014465357168222366	0.12497162216527082	-5.130367621706614	0.22691695851912963	0.614379471813414
6000	-6399.823925564468	-6396.119085795628	-3.7048397688393253	-6396.119085795628	0.8589322493183297	0.1375665662065025	1.0053809553000312	0.007340593079175188	0.08456570737701102	-4.278997435203623	0.3933444198506264	0.4990053258797026
7000	-6399.175627027551	-6395.8626669717105	-3.312960055840649	-6395.8626669717105	0.9918524291106326	0.05932564817214336	0.9897356912853456	9.311857107393229E-4	0.03120157690998815	-4.4792173847571135	0.47055751249996053	0.6701016442431068
8000	-6397.880460947839	-6394.20846365952	-3.671997288319162	-6394.20846365952	1.0888837597743732	0.03843162922282888	0.9757683459344904	9.722683054651742E-4	0.03180265108896871	-5.092853016179275	1.1486339790473241	0.4349121140072427
9000	-6394.860718939493	-6392.68408849591	-2.176630443583545	-6392.68408849591	0.9644821751750515	0.01325691813916965	0.9951238689063642	2.5789751736673223E-4	0.016131770947480733	-4.15343773627497	0.7708128161780922	0.47762768216610474
10000	-6394.204282723934	-6391.84688390009	-2.357398823844021	-6391.84688390009	0.9936599856584726	0.01701460482038332	0.9839859699942761	1.9599944177401625E-4	0.014126302816667996	-4.20947267409802	0.530019367751281	0.500037688022352
11000	-6397.500423862202	-6394.365493989125	-3.1349298730777244	-6394.365493989125	1.0244649789405569	0.03485732590538209	0.9918877437875167	7.206638655199508E-4	0.026967608248342413	-4.610087949451121	0.24087304590781805	0.8280300665800414
12000	-6399.210862749114	-6395.481176610808	-3.7296861383065525	-6395.481176610808	1.0714786664127716	0.0664866041131703	0.9873814526093634	0.003799422804862429	0.06170718359694003	-4.8247259887439915	0.6711954232820649	0.5919990355082245
13000	-6400.515968001219	-6393.786683622319	-6.729284378900026	-6393.786683622319	1.0682562994406424	0.2365018399617472	0.8764169672849408	0.017936651464732497	0.14198621086856483	-6.794914513651392	1.4322158994716812	0.566042732062754
14000	-6398.379279695548	-6393.568990878555	-4.810288816992805	-6393.568990878555	0.924725792056438	0.41442220337277985	0.9671885622444969	0.11049567187036355	0.31285297579000115	-4.151785038375681	0.4670189080677898	0.5398159033261345
