Sample	posterior	ESS(posterior)	likelihood	prior
0	-7132.183100734503	N	-7129.475101656514	-2.707999077988897
1000	-6395.9884670715755	2.0	-6392.076337681273	-3.912129390303018
2000	-6396.36488694942	3.0	-6392.513520626447	-3.851366322973422
3000	-6398.098329767033	4.0	-6393.711514457674	-4.386815309359022
4000	-6399.471731898159	5.0	-6395.872517991084	-3.5992139070750566
5000	-6399.485580537663	6.0	-6395.172645514791	-4.31293502287224
6000	-6398.442345545254	7.0	-6393.286607615643	-5.155737929611018
7000	-6397.1216159433725	8.0	-6393.09850587002	-4.023110073352589
8000	-6396.817522259565	9.0	-6392.980089566549	-3.8374326930153297
9000	-6397.272329012028	4.9	-6393.053170087561	-4.219158924467828
10000	-6399.274823002723	8.0	-6395.238308831041	-4.03651417168206
11000	-6400.309177287114	8.5	-6395.64622698981	-4.6629502973041
12000	-6397.491369286092	10.9	-6393.526774041208	-3.9645952448839026
13000	-6396.761170887804	13.0	-6393.050245761545	-3.710925126259088
14000	-6399.693979296885	14.0	-6394.431899017189	-5.262080279696114
15000	-6399.931092150031	15.0	-6393.891439571816	-6.039652578215372
16000	-6396.992342511124	16.0	-6392.457111070109	-4.535231441015146
17000	-6397.647800197326	17.0	-6393.996357886944	-3.6514423103824596
18000	-6401.248795795598	18.0	-6397.412904448968	-3.8358913466296403
19000	-6397.727013575698	18.0	-6392.638075920301	-5.088937655397126
20000	-6397.743029967169	19.0	-6393.606426507019	-4.136603460149879
21000	-6400.540753298849	20.0	-6395.0040853005285	-5.536667998320877
22000	-6400.117539635292	21.0	-6396.095820443213	-4.021719192079348
23000	-6399.687087248337	22.0	-6395.265696313307	-4.421390935030043
24000	-6403.675747059424	23.0	-6398.49396775432	-5.181779305104131
25000	-6403.668525693378	9.8	-6399.210749347056	-4.457776346322092
26000	-6395.9713519395345	25.0	-6392.351719085264	-3.619632854270205
27000	-6396.23298350255	26.0	-6392.088758256517	-4.144225246033224
28000	-6397.329279469773	27.0	-6393.172092018642	-4.157187451130871
29000	-6399.005821900744	27.0	-6394.831940873436	-4.1738810273079245
30000	-6396.71558856051	28.0	-6392.537286404539	-4.178302155970141
31000	-6400.807960432775	29.0	-6396.743787497447	-4.064172935327977
32000	-6399.346261533205	30.0	-6394.968711008423	-4.377550524781127
33000	-6398.5410857587285	31.0	-6394.526860301	-4.014225457728698
34000	-6395.975128962833	32.0	-6391.9154442585095	-4.0596847043235655
35000	-6396.914254584889	33.0	-6392.853989234128	-4.060265350761026
36000	-6397.067272479074	30.5	-6393.594340012438	-3.472932466635596
37000	-6398.981830008815	32.0	-6394.82522314402	-4.156606864795219
38000	-6397.7670219544825	31.6	-6393.538656879223	-4.2283650752595205
39000	-6396.2983978525635	28.2	-6392.484833115686	-3.8135647368772694
40000	-6396.777980975241	26.6	-6393.193577222906	-3.5844037523349566
41000	-6399.955089960884	29.5	-6394.846752925472	-5.108337035411594
42000	-6397.816316534904	29.5	-6393.947086297714	-3.8692302371899894
43000	-6397.9902683962655	29.6	-6394.256436739312	-3.7338316569531083
44000	-6399.794849902534	31.1	-6395.126528297178	-4.668321605356245
45000	-6396.776634244674	33.1	-6392.822328781649	-3.954305463024588
46000	-6397.4489950469115	33.3	-6393.254127885742	-4.194867161169914
47000	-6397.616912202328	33.5	-6393.798592015344	-3.8183201869838133
48000	-6395.730219781578	32.6	-6391.8295598799405	-3.90065990163781
49000	-6400.135729615372	35.8	-6393.808187625525	-6.327541989847276
50000	-6398.43033436129	36.6	-6394.773470185486	-3.656864175804347
51000	-6398.2227387319435	37.3	-6394.478564136163	-3.7441745957804953
52000	-6396.964868379593	37.5	-6392.768446026932	-4.196422352661155
53000	-6398.272207697701	38.3	-6394.076601844341	-4.195605853359638
54000	-6396.459928116436	38.0	-6392.614329303906	-3.8455988125294467
55000	-6400.207769245855	41.7	-6395.839696884578	-4.368072361277193
56000	-6395.924471474694	41.1	-6392.080976760854	-3.843494713838939
57000	-6400.707156959759	44.8	-6395.558970093104	-5.148186866655348
58000	-6398.949997731879	45.7	-6394.814119059443	-4.135878672435912
59000	-6396.275408343331	54.0	-6392.578643816036	-3.696764527295633
60000	-6395.8539687990005	45.4	-6391.895719766711	-3.958249032289359
61000	-6396.925895889695	45.4	-6392.9221226891	-4.003773200594613
62000	-6396.907185994305	43.5	-6392.173691738265	-4.733494256040332
63000	-6402.7427263681175	56.8	-6394.561146169329	-8.181580198789044
64000	-6396.871136441278	59.0	-6392.106610758074	-4.764525683205141
65000	-6398.404805568454	60.0	-6393.244834143327	-5.159971425126816
66000	-6398.640011932642	61.0	-6394.379458780361	-4.2605531522799565
67000	-6398.099598906442	62.0	-6394.282915995935	-3.816682910507444
68000	-6401.127495626275	63.0	-6394.028855071669	-7.098640554606737
69000	-6399.50600707767	62.3	-6395.449611681111	-4.056395396559658
70000	-6399.124523961483	61.5	-6394.0440380749615	-5.080485886521171
71000	-6398.781602355452	62.1	-6394.794303290495	-3.987299064957745
72000	-6397.472513326385	63.6	-6393.733697506589	-3.7388158197958634
73000	-6399.082992827024	64.8	-6392.170749184486	-6.912243642537437
74000	-6399.599701404085	66.0	-6393.7518913299455	-5.847810074139115
75000	-6395.652260146499	69.0	-6391.904888838074	-3.7473713084256968
76000	-6400.241476589881	70.0	-6396.611256532904	-3.6302200569766967
77000	-6397.986615216697	71.0	-6394.3827450918625	-3.603870124834769
78000	-6397.193768234556	72.0	-6393.11868892887	-4.075079305685504
79000	-6397.246027346852	72.0	-6393.310090759351	-3.935936587502029
80000	-6399.1734149665635	73.0	-6394.7859763284105	-4.387438638152801
81000	-6397.48539634436	74.0	-6393.761898834222	-3.7234975101382455
82000	-6396.270204202249	75.0	-6391.879301340457	-4.390902861792409
83000	-6396.519912845266	76.0	-6392.665290860996	-3.8546219842704605
84000	-6398.116845169717	77.0	-6394.326257965674	-3.7905872040430277
85000	-6399.3350610789885	78.0	-6395.264068037765	-4.070993041223565
86000	-6396.631137499849	79.0	-6393.053633184271	-3.577504315577022
87000	-6396.052514938625	80.0	-6391.962864929643	-4.089650008982134
88000	-6398.723790431176	81.0	-6394.7252493167725	-3.998541114403306
89000	-6397.750657626541	81.0	-6394.120466415748	-3.6301912107936714
90000	-6396.296280736017	82.0	-6392.470993490092	-3.825287245925658
91000	-6396.546773612942	83.0	-6392.697821935609	-3.8489516773331545
92000	-6396.4431757586535	40.6	-6392.69772670807	-3.7454490505836064
93000	-6399.220524400878	42.6	-6392.809055283849	-6.411469117028867
94000	-6396.669348882354	41.2	-6392.698318776747	-3.971030105606153
95000	-6397.631394068788	40.9	-6393.556152168591	-4.0752419001962
96000	-6399.530403636825	43.0	-6392.730193266434	-6.8002103703911665
97000	-6397.170446034705	89.0	-6392.140353835924	-5.030092198781004
98000	-6396.069218763444	90.0	-6392.310773684458	-3.7584450789859183
99000	-6398.413716912275	41.2	-6394.251622502836	-4.162094409439075
100000	-6399.871794578588	91.0	-6391.980432882287	-7.891361696302266
101000	-6401.275235668751	44.7	-6392.7325421424675	-8.542693526283436
102000	-6398.127180540878	45.3	-6394.179193915604	-3.947986625273693
103000	-6398.331000550989	45.7	-6392.933257926448	-5.3977426245410705
104000	-6396.201232740009	47.7	-6392.391275469272	-3.8099572707371507
105000	-6396.315372408089	48.5	-6392.2591806233395	-4.056191784749995
106000	-6398.764198268286	49.1	-6393.945947699627	-4.8182505686591375
107000	-6397.24124534198	50.0	-6393.403019871088	-3.8382254708923664
108000	-6396.5591951057095	51.0	-6392.404970822812	-4.154224282897481
109000	-6396.737816583844	51.4	-6392.751388557351	-3.986428026492562
110000	-6397.943368489715	51.6	-6394.27630256213	-3.6670659275847246
111000	-6399.25475545467	53.8	-6395.050539587358	-4.2042158673120795
112000	-6399.022845444939	55.6	-6395.016734014264	-4.006111430674663
113000	-6396.544752309932	55.2	-6392.748374024944	-3.796378284988718
114000	-6398.119590745191	55.7	-6392.458997770804	-5.660592974387578
115000	-6398.464761500184	56.5	-6394.643384712649	-3.8213767875348585
116000	-6401.368668098861	59.8	-6397.5477452159885	-3.8209228828723525
117000	-6397.736647961059	60.6	-6392.507680685437	-5.228967275622038
118000	-6399.082848660659	60.6	-6393.7092220862005	-5.373626574458635
119000	-6396.066481115018	64.0	-6392.168326316851	-3.8981547981674023
120000	-6397.566829302227	64.8	-6393.705724115904	-3.861105186323681
121000	-6396.698222278693	65.5	-6392.81100922854	-3.887213050153119
122000	-6395.442118491324	66.8	-6391.691046788765	-3.751071702559533
123000	-6397.538748721372	67.0	-6393.388097750476	-4.150650970895901
124000	-6397.3950271821295	67.1	-6393.4630695105525	-3.9319576715768747
125000	-6397.297426019873	66.2	-6393.283047106701	-4.014378913171454
126000	-6398.518605977373	67.6	-6394.167312824471	-4.351293152902505
127000	-6398.687737783052	69.6	-6394.394486485107	-4.293251297945168
