"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4946.37568624516,6.82324645286711,6.01831619923398e-14,12.2954940475245
"2","GTR","relaxed_log_normal","yule",-4938.58096510931,6.05811154787165,0.000000000146109810970143,9.48234356382232
"3","GTR","strict","birth_death",-4928.29116517354,5.26427843656049,0.00000430014114568893,9.37404413046408
"4","GTR","strict","yule",-4920.47260769439,5.32490394898457,0.0106915108374784,9.41912847935575
"5","HKY","relaxed_log_normal","birth_death",-4925.0371495596,4.64660084614632,0.000111348337220252,5.50891501605587
"6","HKY","relaxed_log_normal","yule",-4927.8519317209,6.18602256330137,0.00000667174402909099,8.34895225843149
"7","HKY","strict","birth_death",-4935.15165517159,5.6890655948435,0.00000000450826837596401,7.45247549642317
"8","HKY","strict","yule",-4929.35031150119,6.79346959631641,0.00000149108123682299,5.28647518918096
"9","JC69","relaxed_log_normal","birth_death",-4929.89535374889,6.36642514586697,0.000000864554677239781,5.7591661786827
"10","JC69","relaxed_log_normal","yule",-4916.51895819934,4.14682526696563,0.557297685748956,8.61637758418867
"11","JC69","strict","birth_death",-4916.80129220552,4.64403680417277,0.420214601095152,3.40761734898678
"12","TN93","relaxed_log_normal","birth_death",-4923.31055645591,4.70679785644388,0.000625941279741685,4.79837084717825
"13","TN93","relaxed_log_normal","yule",-4920.95868979599,4.52026672891649,0.0065756139182839,8.66484314810143
"14","TN93","strict","birth_death",-4921.36205671909,5.00652911801007,0.00439295017139999,8.89887045369445
"15","TN93","strict","yule",-4925.40579416353,5.10593932131,0.000077016436240484,10.0813929678361
