Sample	posterior	ESS(posterior)	likelihood	prior
0	-99051.50440830947	N	-99063.57816611505	12.073757805589052
1000	-56657.934568901444	2.0	-56572.1118768798	-85.82269202164882
2000	-52865.4532275727	3.0	-52798.15299727248	-67.30023030022001
3000	-50122.19600254824	4.0	-50057.6167371931	-64.57926535514213
