"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5636.49058954481,5.9168106767734,0.00000000101669048245184,6.69779680506541
"2","GTR","relaxed_log_normal","yule",-5633.61236077563,4.96206699125775,0.0000000180795505595834,6.09313673549192
"3","GTR","strict","birth_death",-5630.14640116623,6.09236780433297,0.00000057867505685745,7.16545757973137
"4","GTR","strict","yule",-5644.59904644031,6.86351312231766,3.06006514060207e-13,5.40122989633333
"5","HKY","relaxed_log_normal","birth_death",-5630.76976351854,5.24475828719641,0.000000310250102142953,11.7250178647892
"6","HKY","relaxed_log_normal","yule",-5620.89600467875,4.88035343524998,0.00602325032754946,4.8577101774755
"7","HKY","strict","birth_death",-5623.72268283084,4.35309790332114,0.000356631901652285,8.83285866369214
"8","HKY","strict","yule",-5623.30754940959,4.49609514098851,0.000540144979066629,7.39307468151126
"9","JC69","relaxed_log_normal","birth_death",-5618.44821206636,4.36712182718153,0.0696456085181815,7.78229861434818
"10","JC69","relaxed_log_normal","yule",-5615.93508916853,3.48643001712931,0.859664799601003,6.61980765757854
"11","JC69","strict","birth_death",-5618.58562897658,3.80657510274893,0.0607035837881492,7.83141190520954
"12","TN93","relaxed_log_normal","birth_death",-5624.84195596419,4.42538095094172,0.000116446393872765,9.13101272217358
"13","TN93","relaxed_log_normal","yule",-5625.85897275583,4.55638929559428,0.0000421154323243247,9.64551864137029
"14","TN93","strict","birth_death",-5621.62564332228,4.38021197627391,0.00290370756636509,9.43798615227259
"15","TN93","strict","yule",-5628.56852901108,4.44846832123673,0.00000280347012945706,6.65439651229503
