"","x"
"1",0.0278593469798731
"2",0.0106990694336337
"3",0.0309830764066735
"4",0.0120563494226059
"5",0.0220425476908931
"6",0.00539747338663267
"7",0.0181734505902634
"8",0.0143874185901648
"9",0.0418556255700147
"10",0.0210488168739791
"11",0.0235505351787983
"12",0.0394982660303446
"13",0.0538750964192155
"14",0.0133389544484656
"15",0.01193383588871
"16",0.0284260383664567
"17",0.0619896857735166
"18",0.0385724663473521
"19",0.0182296800443911
"20",0.0358227706824875
"21",0.0370088312747236
"22",0.0335429083211557
"23",0.0235274728117084
"24",0.04306515005795
"25",0.00662739589481889
"26",0.010437574140965
"27",0.0909442567164686
"28",0.0149038088726736
"29",0.0376492831681319
"30",0.0125511263311553
"31",0.0472296488704652
"32",0.0469761535439297
"33",0.00845462598260494
"34",0.0240419109111527
"35",0.0443440222246982
"36",0.0068443343166852
"37",0.0152990287240494
"38",0.0134123014759027
"39",0.0122354551547272
"40",0.00953805979040862
"41",0.0310326501622456
"42",0.0131716221615749
"43",0.0444371211433934
"44",0.0251374336580444
"45",0.0207608507157345
"46",0.0236766802352979
"47",0.0520661269279007
"48",0.0259994399309269
"49",0.045862794521128
"50",0.0232357108705551
"51",0.0375717588566748
"52",0.00362794416825877
"53",0.0307799108039786
"54",0.0504001370004967
"55",0.0249651548941038
"56",0.0122085185030431
"57",0.0518754702249464
"58",0.00291171769299969
"59",0.0527705157845323
"60",0.0126732105884252
"61",0.0236182379210065
"62",0.0173514881598529
"63",0.0632739257836468
"64",0.0443269686274182
"65",0.0227386508920936
"66",0.0319665414762865
"67",0.0312978517529183
"68",0.0276930369172532
"69",0.058337111944037
"70",0.0310284815108723
"71",0.0286173877627603
"72",0.0318707658783508
"73",0.0249044316082316
"74",0.0411234422947147
"75",0.0129333202622825
"76",0.00814199957680138
"77",0.01371775919086
"78",0.045855019056541
"79",0.00955581658964298
"80",0.0115274829016318
"81",0.0399600649285856
"82",0.0172830850601994
"83",0.0247950868468848
"84",0.0124524857717155
"85",0.0209738007845495
"86",0.0201876705891959
"87",0.0447037741422433
"88",0.0136127575186325
"89",0.0301835160353827
"90",0.0236668660284969
"91",0.0685238176787784
"92",0.0157844355732343
"93",0.0114478283388481
"94",0.0188642060001386
"95",0.0799853942699985
"96",0.0303456152477328
"97",0.040923668558011
"98",0.0398706908940012
"99",0.0382951853546877
"100",0.0204609211361845
