#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:twin_alignment_5_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:twin_alignment_5_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:twin_alignment_5_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.twin_alignment_5_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:twin_alignment_5_evidence" name="distribution" x="@birthRate.t:twin_alignment_5_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:twin_alignment_5_evidence" name="distribution">
#            <parameter id="kappa1.s:twin_alignment_5_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:twin_alignment_5_evidence" name="distribution">
#            <parameter id="kappa2.s:twin_alignment_5_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin_alignment_5_evidence" id="treeLikelihood.twin_alignment_5_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin_alignment_5_evidence">
#            <siteModel id="SiteModel.s:twin_alignment_5_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin_alignment_5_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin_alignment_5_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin_alignment_5_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:twin_alignment_5_evidence" kappa1="@kappa1.s:twin_alignment_5_evidence" kappa2="@kappa2.s:twin_alignment_5_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:twin_alignment_5_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:twin_alignment_5_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:twin_alignment_5_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:twin_alignment_5_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-15643.046287368905	-15624.415599466109	-15643.046287368905	18.63068790279542	-15643.046287368905	0.014295198294168355	1.4605085600954453	3.9766409815862573	0.23263916867401405	0.2598378841838034	0.2544796739866691	0.2530432731555135	22.843879424765248	172.20471163966351
1	-14455.523807182333	-14442.391569945687	-14455.523807182333	13.132237236647558	-14455.523807182333	0.03297485195545576	0.7063675369907759	3.223256787370717	0.2370631030760348	0.25673888380479454	0.27152970880861377	0.23466830431055688	16.82960995679555	64.46013558122469
2	-10682.598420413733	-10673.508205079173	-10682.598420413733	9.090215334559602	-10682.598420413733	0.05080328933651671	1.3315971096441548	4.296387446579466	0.2370631030760348	0.2563880031813472	0.2645552813803134	0.24199361236230457	13.348553062799066	40.99075055722986
3	-10528.00984456334	-10523.72547974915	-10528.00984456334	4.28436481418937	-10528.00984456334	0.17625873045759016	0.8820465011909117	5.872266582276261	0.23849239605687428	0.261462506419898	0.26117933248977576	0.23886576503345194	8.808473445415705	11.17415093743429
4	-9726.642946651498	-9731.125015067242	-9726.642946651498	-4.4820684157447115	-9726.642946651498	0.33184793923600925	6.8853485223277655	3.0611342183137955	0.2307940649705269	0.24174551911505837	0.27691671888080294	0.25054369703361173	1.1312006785975688	2.612397184810508
5	-9531.934221659478	-9528.034158473052	-9531.934221659478	3.9000631864248363	-9531.934221659478	0.07732351193262953	4.774793635964182	4.855817127506191	0.22687603275881052	0.21607176831519345	0.30301370882976364	0.2540384900962323	9.53702586709587	12.172893021547592
6	-9077.586796372721	-9088.529509628697	-9077.586796372721	-10.94271325597553	-9077.586796372721	0.7168203156502776	11.893371430057197	3.550252717196385	0.23103177243096537	0.2148828509961794	0.30486187675350823	0.24922349981934697	-4.19560680315538	3.0393468785800866
7	-8525.660322762122	-8531.933152487456	-8525.660322762122	-6.272829725334744	-8525.660322762122	0.6678701259336635	5.866976227460758	1.7721553419554184	0.22797155735708913	0.22351571566643758	0.3022965594414199	0.24621616753505338	-1.3991620165314838	2.1804984395689937
8	-8143.529120095706	-8151.357219548828	-8143.529120095706	-7.828099453121528	-8143.529120095706	0.7772602185473205	4.139387773532916	1.4356536493155325	0.248145592417381	0.2211878104746773	0.2949740643780592	0.23569253272988253	-3.5747625816199595	2.228414095474184
9	-7352.053619010064	-7357.924277167692	-7352.053619010064	-5.870658157627689	-7352.053619010064	0.5257064672960339	1.8421337748236937	0.8184502245488927	0.2648204752631911	0.21309681999513996	0.2818909464918997	0.24019175824976924	-2.666407393383382	5.421714661761584
10	-7230.047201937293	-7233.641829567116	-7230.047201937293	-3.5946276298230564	-7230.047201937293	0.5049209500006132	0.7297100707176373	1.9992141559706544	0.2624216279974156	0.21063467421500526	0.29611063713987834	0.2308330606477007	-0.3491663830953473	3.4979392052500975
11	-7023.275665123521	-7026.666261407794	-7023.275665123521	-3.390596284272632	-7023.275665123521	0.5679926333144762	0.4408417077978509	1.9660634363844929	0.2558121641234621	0.2054588950609658	0.2884611894672404	0.25026775134833157	-0.15699849410659272	4.329051900954041
12	-7003.575125204356	-7005.28659839442	-7003.575125204356	-1.7114731900650084	-7003.575125204356	0.344380797435823	1.2610491004895799	1.9660634363844929	0.26226532908666045	0.20483065301712383	0.298633867048958	0.23427015084725758	1.7030248877276781	6.295561249333462
13	-6991.446120864334	-6998.365059963951	-6991.446120864334	-6.918939099617006	-6991.446120864334	0.9789942773423324	0.7165136054959407	1.4479149517909562	0.2736604525975974	0.19507367567290157	0.3145773330843629	0.21668853864513804	-3.9021406581684532	0.786063001065177
14	-6945.076294114761	-6948.637757184169	-6945.076294114761	-3.561463069406887	-6945.076294114761	0.7530178129961778	0.34760970867280166	1.6726126225993085	0.26977286699781755	0.20668151842295704	0.3055631192973155	0.21798249528190997	-0.39055276555662033	3.0940484304063918
