Sample	posterior	ESS(posterior)	likelihood	prior
0	-9065.183596225215	N	-9057.4205838435	-7.763012381716667
1000	-6692.660789789833	2.0	-6690.187294434281	-2.4734953555517603
2000	-6694.624757978927	3.0	-6692.557256780039	-2.0675011988875065
3000	-6693.551967502803	4.0	-6691.634997288803	-1.9169702139995843
4000	-6692.064245363616	5.0	-6690.389604103267	-1.674641260348821
5000	-6692.4695165844105	6.0	-6691.026734881202	-1.4427817032084318
6000	-6693.688057717246	7.0	-6692.017242245362	-1.6708154718843802
7000	-6697.790139066521	8.0	-6695.894044257084	-1.8960948094374874
8000	-6691.9876789090185	9.0	-6690.231734306116	-1.7559446029029697
9000	-6700.845426142716	7.6	-6699.240442348559	-1.6049837941573393
10000	-6696.190167080058	7.3	-6694.716139828399	-1.4740272516588868
11000	-6691.499348814876	11.0	-6689.988587221136	-1.5107615937392846
12000	-6694.143198945256	12.0	-6690.838241274201	-3.304957671054361
13000	-6694.893803171925	13.0	-6693.721899480341	-1.1719036915845678
14000	-6692.97875920959	14.0	-6691.384445927194	-1.5943132823961892
15000	-6693.072062201388	15.0	-6691.623593092905	-1.4484691084822519
16000	-6691.565925171122	16.0	-6690.203958272452	-1.3619668986701488
17000	-6691.319360327412	15.7	-6689.432753960266	-1.8866063671457143
18000	-6692.466043088141	13.7	-6690.256583758966	-2.2094593291748423
19000	-6694.590615818911	16.0	-6692.097128887881	-2.493486931030277
20000	-6692.095164218289	14.4	-6690.278995381163	-1.816168837125487
21000	-6691.807246918414	13.2	-6690.2395050694395	-1.5677418489753734
22000	-6692.839995178654	13.2	-6690.776564886813	-2.0634302918411187
23000	-6693.228751431479	13.6	-6690.073901644417	-3.1548497870630134
24000	-6693.971969165311	14.6	-6692.140690048257	-1.8312791170535174
25000	-6693.568297439513	15.2	-6691.351304640661	-2.2169927988524565
26000	-6692.847810983724	15.8	-6690.995512632643	-1.8522983510806936
27000	-6695.3371766806185	16.9	-6693.096359710024	-2.2408169705939507
28000	-6695.32309616356	17.4	-6693.898268426562	-1.4248277369981475
29000	-6694.426836797161	16.5	-6691.389642021816	-3.0371947753448763
30000	-6692.027264136467	18.3	-6689.922491271989	-2.104772864478476
31000	-6691.295404014567	20.7	-6689.100209560205	-2.1951944543619843
32000	-6695.781853760307	22.6	-6691.257761343507	-4.52409241680046
33000	-6693.384332058845	23.3	-6690.1968057064	-3.187526352445148
34000	-6694.320296625992	24.6	-6691.8928914539465	-2.4274051720454506
35000	-6694.0137980761665	25.4	-6690.985057100325	-3.028740975841389
36000	-6692.5085999143	27.3	-6690.407408200868	-2.1011917134316254
37000	-6692.061583959558	27.9	-6689.831751210831	-2.229832748727959
38000	-6697.445991435448	36.0	-6695.3970003469385	-2.0489910885102507
39000	-6692.308475161157	36.0	-6690.0096362959575	-2.2988388651996887
40000	-6692.276562958902	37.0	-6690.001872935046	-2.2746900238563015
41000	-6697.531220317422	38.0	-6695.340943712363	-2.1902766050590694
42000	-6695.120066969484	39.0	-6691.834573326996	-3.285493642487732
43000	-6694.602955080922	40.0	-6693.147157947079	-1.4557971338430478
44000	-6691.2972110784995	41.0	-6689.300578299941	-1.996632778558567
45000	-6699.204469159253	42.0	-6695.406912665454	-3.7975564937983624
46000	-6694.973468720927	43.0	-6693.327473275694	-1.6459954452333618
47000	-6691.047203135328	44.0	-6689.589142035809	-1.4580610995187664
48000	-6691.26518677657	45.0	-6689.818360113936	-1.4468266626337942
49000	-6694.39445171629	45.0	-6692.170700102672	-2.2237516136179103
50000	-6695.423364954494	46.0	-6693.376848728952	-2.046516225542667
51000	-6696.520537016302	47.0	-6691.3690657006455	-5.151471315656892
52000	-6693.051773861439	48.0	-6690.528696072448	-2.5230777889907525
53000	-6691.928018226119	49.0	-6690.051974111903	-1.8760441142157096
54000	-6695.043139182094	50.0	-6692.925275977809	-2.1178632042845584
55000	-6694.3162175795005	51.0	-6691.488942737841	-2.8272748416590874
56000	-6693.44810614945	52.0	-6689.285664723188	-4.1624414262616884
57000	-6694.1568501389565	53.0	-6692.872049649336	-1.2848004896208014
58000	-6691.696541576964	54.0	-6689.911726276129	-1.7848153008340124
59000	-6692.597525727889	54.0	-6690.896574236172	-1.7009514917169644
60000	-6692.038865303044	55.0	-6690.433347444843	-1.6055178582011829
61000	-6691.944137455806	56.0	-6690.449231182987	-1.4949062728189677
62000	-6694.114071452426	57.0	-6691.257531617793	-2.8565398346332924
63000	-6697.8672311082755	58.0	-6695.396172770558	-2.471058337717249
64000	-6696.186309601981	59.0	-6693.52109564031	-2.665213961670752
65000	-6693.481980506138	60.0	-6692.117579431293	-1.3644010748449138
66000	-6695.131245938216	61.0	-6692.028321886614	-3.102924051601576
67000	-6694.703180441654	62.0	-6693.2020572222145	-1.5011232194389978
68000	-6693.355638458292	63.0	-6689.828506284278	-3.527132174013917
69000	-6691.713017001525	63.0	-6690.04136612705	-1.6716508744746945
70000	-6690.99715473101	64.0	-6689.259766437598	-1.7373882934118932
71000	-6692.724278191006	65.0	-6690.570925437018	-2.1533527539885626
72000	-6691.793943334049	66.0	-6689.749409078458	-2.0445342555912394
73000	-6692.697460159068	67.0	-6691.03001767581	-1.6674424832585202
74000	-6694.300817444353	68.0	-6692.688024216756	-1.6127932275971788
75000	-6695.284032175219	69.0	-6693.395245870048	-1.8887863051713136
76000	-6695.144048144445	70.0	-6693.373129386858	-1.7709187575878538
77000	-6695.028677305989	71.0	-6692.833773602283	-2.1949037037052967
78000	-6693.7447637676605	72.0	-6691.274207045651	-2.4705567220102163
79000	-6694.001450895631	72.0	-6692.928967644389	-1.0724832512428217
80000	-6696.023944312894	73.0	-6693.754275171782	-2.269669141112113
