Sample	posterior	ESS(posterior)	likelihood	prior
0	-11393.442145920488	N	-11386.300781738144	-7.141364182343853
1000	-6782.512343948293	2.0	-6780.7848269383085	-1.7275170099849047
2000	-6782.574373260392	3.0	-6779.907757594403	-2.6666156659893097
3000	-6780.307157464351	4.0	-6776.54124185334	-3.765915611011662
4000	-6777.708392139122	5.0	-6776.043089587774	-1.6653025513476563
5000	-6784.10324814149	6.0	-6782.769383719981	-1.3338644215089683
6000	-6779.85746966049	7.0	-6778.183176544577	-1.674293115913263
7000	-6780.498407677111	8.0	-6778.501664341203	-1.9967433359082334
8000	-6779.3775384501805	9.0	-6777.523255104437	-1.8542833457433818
9000	-6779.254355982918	9.0	-6777.048667640716	-2.205688342202201
10000	-6781.158822100827	10.0	-6779.435320124654	-1.7235019761725254
11000	-6781.3804238647945	11.0	-6779.229394225013	-2.1510296397816613
12000	-6778.993882596063	12.0	-6776.43930598034	-2.5545766157224685
13000	-6780.748211927593	13.0	-6778.400414968136	-2.3477969594567787
14000	-6781.610497198112	14.0	-6779.549284310815	-2.0612128872971693
15000	-6779.628330438816	15.0	-6777.279602940384	-2.3487274984317836
16000	-6778.280409898399	16.0	-6776.105506416198	-2.1749034822002256
17000	-6779.827889502256	17.0	-6777.874855827011	-1.9530336752446895
18000	-6781.978577674975	18.0	-6778.7521087921	-3.2264688828742276
19000	-6779.457724232746	18.0	-6777.4866346642775	-1.9710895684685013
20000	-6784.083077338057	19.0	-6782.107042923953	-1.9760344141040742
21000	-6780.156199581367	20.0	-6778.252704781059	-1.9034948003077852
22000	-6780.128536611973	21.0	-6777.810173105724	-2.3183635062487777
23000	-6780.687183392641	22.0	-6778.870379397395	-1.8168039952464445
24000	-6779.777537170633	23.0	-6778.124647034559	-1.6528901360739539
25000	-6780.612897714714	24.0	-6779.45962826748	-1.1532694472335892
26000	-6781.227841586251	25.0	-6777.839143105812	-3.3886984804391584
27000	-6780.683321353403	26.0	-6776.6485650440245	-4.034756309378396
28000	-6780.1598892476895	27.0	-6777.488571430889	-2.671317816800438
29000	-6777.514089310601	27.0	-6775.745016995068	-1.7690723155332533
30000	-6779.521492274033	28.0	-6777.314655739993	-2.2068365340399394
31000	-6778.8129940087365	29.0	-6777.002698162813	-1.81029584592311
32000	-6780.3965566982315	30.0	-6778.540927889167	-1.85562880906525
33000	-6781.815900315309	31.0	-6778.407624615534	-3.4082756997750616
34000	-6781.712415840174	32.0	-6779.7173709415865	-1.9950448985871272
35000	-6778.02168762078	33.0	-6776.318805304554	-1.7028823162255438
36000	-6779.583448228108	34.0	-6776.990540327858	-2.592907900249683
37000	-6782.540262876787	35.0	-6780.940538642755	-1.5997242340321174
38000	-6783.380057121883	36.0	-6781.63817480111	-1.7418823207727971
39000	-6781.971546502463	36.0	-6779.287892479081	-2.683654023381257
40000	-6778.1164908837245	37.0	-6776.606857786262	-1.509633097463373
41000	-6778.159828396	38.0	-6776.781480473358	-1.3783479226421649
42000	-6782.780812793504	39.0	-6777.858940565521	-4.921872227983382
43000	-6781.754188708095	40.0	-6779.738359349549	-2.0158293585468474
44000	-6778.688564611818	41.0	-6776.202762728758	-2.4858018830600814
45000	-6778.838651314741	42.0	-6777.189055370142	-1.649595944598199
46000	-6777.387178544191	43.0	-6775.729790929125	-1.6573876150657507
47000	-6780.468509781907	44.0	-6778.190265645705	-2.278244136202586
48000	-6780.3046032108105	45.0	-6778.3791325878165	-1.9254706229938954
49000	-6780.02549372156	45.0	-6775.891978089897	-4.133515631663556
50000	-6780.551119458731	46.0	-6778.777042293004	-1.7740771657260952
51000	-6780.520476632741	47.0	-6778.402972495318	-2.117504137422804
52000	-6782.596652370913	48.0	-6779.768804458994	-2.827847911919424
53000	-6778.229861479474	49.0	-6776.703652972434	-1.5262085070396012
54000	-6780.040817878516	50.0	-6777.793475258531	-2.24734261998473
55000	-6778.678577390511	51.0	-6777.043014866144	-1.6355625243664156
56000	-6779.750769933437	52.0	-6777.58615382962	-2.1646161038169356
57000	-6781.549347847573	53.0	-6779.399036648931	-2.150311198641914
58000	-6779.59389705522	54.0	-6777.944786719589	-1.6491103356312737
59000	-6779.7725190897845	54.0	-6777.239811641881	-2.5327074479036966
60000	-6780.352936557321	55.0	-6777.859691951916	-2.4932446054054958
61000	-6778.942327097801	56.0	-6776.675731577146	-2.266595520656155
62000	-6778.730593533763	57.0	-6776.752699845957	-1.9778936878057947
63000	-6781.577854790375	58.0	-6779.455610894226	-2.122243896149019
64000	-6778.431061452728	59.0	-6776.947240047835	-1.483821404892174
65000	-6779.872840596062	60.0	-6777.690767518207	-2.182073077854182
66000	-6778.0238405801765	61.0	-6776.584011549866	-1.439829030311004
67000	-6782.4301387309315	62.0	-6779.591392478824	-2.838746252107358
68000	-6779.734483924874	63.0	-6777.9886708554695	-1.7458130694045826
69000	-6780.9184378149275	63.0	-6779.52753228427	-1.3909055306578537
70000	-6779.600170038016	64.0	-6777.086538070802	-2.51363196721376
71000	-6779.530336609519	65.0	-6776.57393736668	-2.956399242838592
72000	-6782.88007898736	66.0	-6780.407147807484	-2.4729311798760665
73000	-6780.561539243671	67.0	-6778.620559621195	-1.9409796224766591
74000	-6781.595902198181	68.0	-6777.661985610319	-3.933916587861507
75000	-6780.664394856816	69.0	-6778.281860244594	-2.3825346122223783
76000	-6781.9957331224905	70.0	-6778.591110097489	-3.404623025001661
