Sample	posterior	ESS(posterior)	likelihood	prior
0	-6794.596212049788	N	-6789.081910517465	-5.514301532323141
1000	-5123.112421432162	2.0	-5119.707941491736	-3.404479940425782
2000	-5124.637951240906	3.0	-5120.660117742828	-3.9778334980770884
3000	-5123.695179614347	4.0	-5119.376933200408	-4.31824641393931
4000	-5123.621152260622	5.0	-5120.004701778534	-3.6164504820885583
5000	-5128.619228676079	6.0	-5125.059894363437	-3.5593343126424637
6000	-5125.262362655967	7.0	-5118.883968327875	-6.378394328092714
7000	-5124.848195313163	8.0	-5121.002351992449	-3.8458433207147174
8000	-5122.637876400708	9.0	-5119.260201562859	-3.3776748378488004
9000	-5126.816998435556	9.0	-5122.602682399484	-4.214316036071869
10000	-5125.6015550498105	10.0	-5119.863065225139	-5.738489824672111
11000	-5125.452412120808	11.0	-5120.620864748697	-4.8315473721107995
12000	-5124.415743310132	12.0	-5121.206637851085	-3.209105459046665
13000	-5122.060583897292	13.0	-5119.077583470201	-2.983000427091265
14000	-5122.4901277880135	14.0	-5119.410171807526	-3.0799559804871692
15000	-5124.520951503872	15.0	-5120.7955206888955	-3.725430814976937
16000	-5122.661402554846	13.7	-5119.21452860845	-3.446873946396117
17000	-5124.7187741317675	15.0	-5120.18421518662	-4.534558945147585
18000	-5124.84172302211	16.3	-5121.52885285026	-3.312870171850686
19000	-5125.187751007061	16.8	-5121.166617983213	-4.021133023848504
20000	-5122.952157714433	19.0	-5119.6732371966455	-3.278920517788263
21000	-5122.635329281941	18.7	-5119.037706382297	-3.597622899644507
22000	-5122.984001994223	16.7	-5119.495838102003	-3.488163892220153
23000	-5123.489786039768	16.2	-5120.096373708808	-3.393412330960052
24000	-5123.620153278243	16.3	-5119.834536228145	-3.7856170500983453
25000	-5122.558990742409	12.9	-5119.403269242208	-3.1557215002011905
26000	-5123.80091121977	12.7	-5119.780154209577	-4.020757010192535
27000	-5124.999937562193	14.9	-5120.40106946402	-4.59886809817304
28000	-5123.153834089137	13.5	-5120.0591596678	-3.0946744213368627
29000	-5124.023560739501	14.9	-5119.63388283671	-4.3896779027912025
30000	-5123.641898344516	15.1	-5119.756424983735	-3.8854733607813023
31000	-5123.496117591935	14.0	-5119.949641309957	-3.5464762819779585
32000	-5124.401510089998	20.6	-5119.887696301152	-4.513813788846219
33000	-5124.886724327144	21.5	-5121.542989657579	-3.3437346695657952
34000	-5123.825956917691	22.4	-5120.360556404651	-3.465400513039868
35000	-5125.125902552968	23.0	-5119.568176581771	-5.557725971197223
36000	-5124.7840736746475	18.3	-5121.131159002672	-3.6529146719756573
37000	-5123.812415863612	19.2	-5120.165538174374	-3.646877689237611
38000	-5129.361627282806	19.1	-5122.053296461025	-7.3083308217808005
39000	-5123.627247725282	19.2	-5119.416976548961	-4.210271176320542
40000	-5123.992028861293	20.2	-5121.105481401162	-2.8865474601310352
41000	-5123.414116110535	22.5	-5120.284897199212	-3.1292189113241347
42000	-5127.95161800964	20.2	-5124.484825962949	-3.4667920466906175
43000	-5124.793071900821	20.1	-5120.261774813149	-4.531297087672376
44000	-5125.895471850767	17.6	-5122.2360780279505	-3.6593938228158605
45000	-5125.825310482975	16.0	-5120.524924759152	-5.300385723822424
46000	-5126.286957000981	14.3	-5122.47708366216	-3.8098733388208768
47000	-5123.623438761456	15.9	-5119.901772156609	-3.721666604847024
48000	-5125.4711627397455	15.0	-5120.735443030364	-4.73571970938111
49000	-5124.231150042737	14.8	-5120.762273563699	-3.4688764790379665
50000	-5123.82828275899	15.8	-5120.123481156561	-3.704801602429084
51000	-5122.505845188221	18.6	-5118.954447099841	-3.551398088380793
52000	-5124.029804586199	19.3	-5120.825858708167	-3.2039458780314627
53000	-5122.921606339808	20.2	-5119.526395076295	-3.395211263513139
54000	-5122.769854069134	20.5	-5119.685823687305	-3.0840303818298027
55000	-5124.315610896559	20.9	-5119.315544829115	-5.0000660674433375
56000	-5125.703288996239	22.5	-5120.296982269423	-5.40630672681622
