#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-6794.596212049788	-6789.081910517465	-5.514301532323141	-6789.081910517465	1.842255369092637	-5.514301532323141	1.0	0.5
1000	-5123.112421432162	-5119.707941491736	-3.404479940425782	-5119.707941491736	0.9910542388108287	-3.404479940425782	1.0807971080593253	0.3902545867153062
2000	-5124.637951240906	-5120.660117742828	-3.9778334980770884	-5120.660117742828	1.064384721985121	-3.9778334980770884	0.37854584940718045	0.137693232850809
3000	-5123.695179614347	-5119.376933200408	-4.31824641393931	-5119.376933200408	0.9076671209829673	-4.31824641393931	0.18783819875540256	0.47969523696512917
4000	-5123.621152260622	-5120.004701778534	-3.6164504820885583	-5120.004701778534	0.9325580343999339	-3.6164504820885583	0.47937504838565964	0.7871765674808743
5000	-5128.619228676079	-5125.059894363437	-3.5593343126424637	-5125.059894363437	1.0622217949678974	-3.5593343126424637	0.9316831685304786	0.4353229549533164
6000	-5125.262362655967	-5118.883968327875	-6.378394328092714	-5118.883968327875	0.9692099886760402	-6.378394328092714	1.568065837824322	0.750669221952107
7000	-5124.848195313163	-5121.002351992449	-3.8458433207147174	-5121.002351992449	1.0947581463286225	-3.8458433207147174	0.4037233935426976	0.1902880248482673
8000	-5122.637876400708	-5119.260201562859	-3.3776748378488004	-5119.260201562859	0.9869231716777096	-3.3776748378488004	0.4052211659270398	0.6140495996698452
9000	-5126.816998435556	-5122.602682399484	-4.214316036071869	-5122.602682399484	1.1172722979006602	-4.214316036071869	1.3929546929190961	0.3291315703305566
10000	-5125.6015550498105	-5119.863065225139	-5.738489824672111	-5119.863065225139	0.9625062063211659	-5.738489824672111	3.097035249952653	0.06075883140739613
11000	-5125.452412120808	-5120.620864748697	-4.8315473721107995	-5120.620864748697	0.8674265905850969	-4.8315473721107995	2.8434643401961686	0.08719500358633826
12000	-5124.415743310132	-5121.206637851085	-3.209105459046665	-5121.206637851085	0.9065939971500492	-3.209105459046665	1.4766673351599975	0.07650548642357283
13000	-5122.060583897292	-5119.077583470201	-2.983000427091265	-5119.077583470201	0.9423210385020111	-2.983000427091265	0.9897708261160879	0.09364957485231461
14000	-5122.4901277880135	-5119.410171807526	-3.0799559804871692	-5119.410171807526	0.9429577163442912	-3.0799559804871692	0.6598562424057134	0.1365787978199791
15000	-5124.520951503872	-5120.7955206888955	-3.725430814976937	-5120.7955206888955	0.9161568973389758	-3.725430814976937	0.4107951685045782	0.8103366627366752
16000	-5122.661402554846	-5119.21452860845	-3.446873946396117	-5119.21452860845	0.9021416892631414	-3.446873946396117	0.6297437995839394	0.6817405212600193
17000	-5124.7187741317675	-5120.18421518662	-4.534558945147585	-5120.18421518662	1.036075455313249	-4.534558945147585	0.803622413342803	0.7247666223704441
18000	-5124.84172302211	-5121.52885285026	-3.312870171850686	-5121.52885285026	0.9236096745654307	-3.312870171850686	0.3283888976078502	0.7644648072305892
19000	-5125.187751007061	-5121.166617983213	-4.021133023848504	-5121.166617983213	1.0885474046125576	-4.021133023848504	0.23677725983382666	0.523440092382587
20000	-5122.952157714433	-5119.6732371966455	-3.278920517788263	-5119.6732371966455	0.921162600497082	-3.278920517788263	0.4305263727524016	0.6117638662100505
21000	-5122.635329281941	-5119.037706382297	-3.597622899644507	-5119.037706382297	0.9647455934734934	-3.597622899644507	0.9373150008814386	0.5413859037552956
22000	-5122.984001994223	-5119.495838102003	-3.488163892220153	-5119.495838102003	1.0197558314203072	-3.488163892220153	0.6990712858516339	0.5319935987466524
23000	-5123.489786039768	-5120.096373708808	-3.393412330960052	-5120.096373708808	1.039368798827438	-3.393412330960052	0.4218478179994711	0.5370430852311071
