"","x"
"1",0.039162963967952
"2",0.109218998960777
"3",0.116336701966074
"4",0.109651163735155
"5",0.0250767415037123
"6",0.0483493779675688
"7",0.0667652014571358
"8",0.0874473197714046
"9",0.0595429021610377
"10",0.089083555467291
"11",0.0493963454606646
"12",0.0762462357781182
"13",0.118634249578523
"14",0.052717917497809
"15",0.023404784487644
"16",0.10042930166998
"17",0.181448926450938
"18",0.0666568699957009
"19",0.107236288850135
"20",0.0595102740201003
"21",0.106951593270412
"22",0.0380464018483214
"23",0.0781788957964092
"24",0.0880897729935083
"25",0.0729176122408439
"26",0.164210820044513
"27",0.127760440623834
"28",0.0457648073771647
"29",0.0876006466507576
"30",0.0877318142882872
"31",0.110608287740763
"32",0.0782607480735228
"33",0.0641055955234085
"34",0.139936852452411
"35",0.0775100824973617
"36",0.044709186220071
"37",0.037699503027835
"38",0.0696830641470522
"39",0.114725950646928
"40",0.0844374412780423
"41",0.0981933830643131
"42",0.0507921254539574
"43",0.0774528833076041
"44",0.111128320695039
"45",0.0818926437826469
"46",0.0429987197094923
"47",0.080580225296054
"48",0.0403365123859442
"49",0.059411801077924
"50",0.0857095168373244
"51",0.0420496536120972
"52",0.0545684574154607
"53",0.0414529804109472
"54",0.0249198403021474
"55",0.0372626847551668
"56",0.068137614064771
"57",0.0687615069414841
"58",0.107166710903775
"59",0.0655517916381675
"60",0.112285290518495
"61",0.0590599439147952
"62",0.0778423949991654
"63",0.0766079557153226
"64",0.0692065877312248
"65",0.0576098985956212
"66",0.0652784170718759
"67",0.0653735925690019
"68",0.0770284916805982
"69",0.0238119547880478
"70",0.119814093538174
"71",0.0967505981104928
"72",0.132945114034403
"73",0.0453620619313193
"74",0.0948229527938234
"75",0.0886493097357524
"76",0.0941997744576121
"77",0.0883943287778329
"78",0.0702101592047589
"79",0.0847422339284188
"80",0.109209114326942
"81",0.1107137188334
"82",0.14743744691665
"83",0.063358243815006
"84",0.100003504459438
"85",0.158070173183301
"86",0.0653434516504058
"87",0.165586137168799
"88",0.0785998939933014
"89",0.080975710247791
"90",0.105534621216404
"91",0.0931762982600948
"92",0.05546466455858
"93",0.112832372056494
"94",0.130422301368475
"95",0.144827995832707
"96",0.0947389933063472
"97",0.0744487293217522
"98",0.0963963428237515
"99",0.0228888990778432
"100",0.148028891044957
"101",0.108057356864253
"102",0.0366857525221799
"103",0.116052672405475
"104",0.0728835233396271
"105",0.0292864348172672
"106",0.0684102110946359
"107",0.0493371877849121
"108",0.0287718464466804
"109",0.0895850180283013
"110",0.0853677709620752
"111",0.0879722143248516
"112",0.054976751371686
"113",0.0320844495570441
"114",0.0593636098511295
"115",0.07149436300592
"116",0.133126246332561
"117",0.0414810743994256
"118",0.00707854754366297
"119",0.190576818597293
"120",0.0353935075356695
"121",0.0579496604980212
"122",0.0624815938801496
"123",0.0805083566420976
"124",0.0388204689654719
"125",0.0438490244509391
"126",0.0715735352216967
"127",0.0634679929995334
"128",0.0529090097830822
"129",0.103792256577038
"130",0.0957571621266969
"131",0.0370763702401921
"132",0.0528225113106438
"133",0.124180471430211
"134",0.133056970808818
"135",0.0518787478871806
"136",0.103336044604137
"137",0.0683279885971002
"138",0.0564051899937574
"139",0.0685862649766862
"140",0.101868920646089
"141",0.0796106263366794
"142",0.0954407586758308
"143",0.0825504135590013
"144",0.0800231825994144
"145",0.0746343356774596
"146",0.0385775861278512
"147",0.119602283080402
"148",0.140240616072702
"149",0.0709008970117868
"150",0.0821755438548787
"151",0.157845743997394
"152",0.0341834311243152
"153",0.107389324815922
"154",0.0728506923998172
"155",0.0881793681635932
"156",0.130764270511365
"157",0.0948128553228035
"158",0.0481981372841022
"159",0.108413522967579
"160",0.099954274020757
"161",0.101544149901695
"162",0.0555456596840856
"163",0.0854399341319993
"164",0.102607909256332
"165",0.0144040686578803
"166",0.0737642463632916
"167",0.0350763768136655
"168",0.0481998050233256
"169",0.0783044801324228
"170",0.0129399857170408
"171",0.101714590720154
"172",0.0676235628987984
"173",0.0217116524594276
"174",0.102575642073863
"175",0.0857031473055122
"176",0.0182193514892294
"177",0.125931056304571
"178",0.120745780964438
"179",0.101534418867718
